sentence_id,text
324,"Directed Cash Dealing Where a Participating Dealer subscribes or redeems in cash, the Manager may at its sole discretion (but shall not be obliged to) transact for Securities with a broker nominated by the Participating Dealer."
325,"Should the nominated broker default on, or change the terms for, any part of the transaction, the Participating Dealer shall bear all associated risks and costs."
326,In such circumstances the Manager has the right to transact with another broker and amend the terms of the Creation or Redemption Application to take into account the default and the changes to the terms.
327,Any directed arrangement is subject to the iShares Core Hang Seng Index ETF being treated fairly.
328,Suspension of Creations and Redemptions Units may not be created during any period when the right of Unitholders to redeem is suspended by the Manager.
329,"The Manager may, at its discretion, at any time after consultation with the Trustee (and where practicable, after consultation with Participating Dealers), having regard to the best interests of the Unitholders, suspend the right of Unitholders to redeem Units of the iShares Core Hang Seng Index ETF and/or delay the payment of any moneys and transfer of any Securities in respect of any Redemption Application during: • any period when a market on which a Security (being a component of the Underlying Index) has its primary listing, or the official clearing and settlement depositary (if any) of such market, is closed; or 1 6 • any period when dealings on a market on which a Security (being a component of the Underlying Index) has its primary listing is restricted or suspended; or • any period when, in the opinion of the Manager, settlement or clearing of Securities in the official clearing and settlement depositary (if any) of such market is disrupted; or • the existence of any state of affairs as a result of which delivery or purchase of Securities or disposal of investments for the time being comprised in the iShares Core Hang Seng Index ETF cannot, in the opinion of the Manager, be effected normally or without prejudicing the interests of Unitholders of the iShares Core Hang Seng Index ETF; or • any period when the Underlying Index for the iShares Core Hang Seng Index ETF is not compiled or published; or • any breakdown in the means normally employed in determining the Net Asset Value of the iShares Core Hang Seng Index ETF or when for any other reason the Value of any Securities or other property for the time being comprised in the iShares Core Hang Seng Index ETF cannot in the opinion of the Manager, reasonably, promptly and fairly be ascertained."
330,"The Manager will, after consultation with the Trustee, having regard to the best interests of the Unitholders, suspend the right to subscribe for or redeem Units or delay the payment of any monies or the transfer of any Securities when dealings in the Units on the SEHK are restricted or suspended."
331,"The Manager will not be liable for any losses, costs or expenses incurred by Unitholders as a result of a suspension of Creation Application or Redemption Application and/or a delay of payment of any monies or transfer of Securities in circumstances set out above."
332,A suspension shall remain in force until the earlier of (a) declaration by the Manager that the suspension is at an end; or (b) the Business Day following the first Business Day on which (i) the condition giving rise to the suspension shall have ceased to exist and (ii) no other condition under which suspension is authorised exists.
333,The Manager shall consider any Redemption Application or any Creation Application received during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension.
334,The period for settlement of any redemption will be extended by a period equal to the length of the period of suspension.
335,"An applicant may, at any time after a suspension has been declared and before termination of such suspension, withdraw any Creation or Redemption Application by notice in writing to the Manager and the Trustee shall cause the return of any Securities and/or cash received by it in respect of the Application (without interest)."
336,"Transfer of Units A Unitholder may transfer Units using the standard transfer form issued by SEHK or by an instrument in writing in common form signed by (or, in the case of a body corporate, signed on behalf of or sealed by) the transferor and the transferee."
337,The transferor will be deemed to remain the Unitholders of the Units transferred until the name of the transferee is entered in the register of Unitholders in respect of the Units being transferred.
338,Each instrument of transfer must relate to the iShares Core Hang Seng Index ETF only.
339,"No Units may be transferred if, as a result, either the transferor or the transferee would hold Units having a value less than the minimum holding in the iShares Core Hang Seng Index ETF."
340,"HKSCC Nominees Limited will be the sole Unitholder, holding such Units for the persons admitted by HKSCC as a participant of CCASS and to whose account any Units are for the time being allocated in accordance with the General Rules of CCASS."
341,"Multi-Counter Units created and issued pursuant to a Creation Application may be deposited in CCASS as HKD traded Units, RMB traded Units or USD traded Units initially."
342,"Similarly, Units redeemed pursuant to a Redemption Application may be withdrawn from any trading counter (i.e."
343,"USD, HKD or RMB trading counter)."
344,1 7 ExCHANgE LISTINg AND TRADINg (SECONDARY MARKET) Dealings in the Units of the iShares Core Hang Seng Index ETF have commenced.
345,Units of the iShares Core Hang Seng Index ETF are neither listed nor dealt on any other stock exchange and no application for such listing or permission to deal is being sought as at the date of this Prospectus.
346,Application may be made in the future for a listing of Units on one or more other stock exchanges.
347,Units trade on the SEHK in board lots of 1 00 Units.
348,"The purpose of the listing of the Units on the SEHK is to enable investors to buy and sell Units on the secondary market, normally via a broker/dealer in smaller quantities than would be possible if they were to subscribe and/or redeem Units in the primary market."
349,The market price of a Unit listed or traded on the SEHK may not reflect the Net Asset Value per Unit of the iShares Core Hang Seng Index ETF.
350,Any transactions in the Units of the iShares Core Hang Seng Index ETF on the SEHK will be subject to the customary brokerage commissions and/or transfer taxes associated with the trading and settlement through the SEHK.
351,There can be no guarantee that the Units will remain listed on the SEHK.
352,It is the Manager’s expectation that at least one Market Maker will maintain a market for the Units of the iShares Core Hang Seng Index ETF.
353,The Manager will use its best endeavours to put in place arrangements so that at least one Market Maker will maintain a market for the Units traded in each counter and that at least one Market Maker to each counter gives not less than 3 months notice prior to termination of the market making arrangement.
354,"Broadly, the obligations of a Market Maker will include quoting bid and offer prices on the SEHK with the intention of providing liquidity."
355,"Given the nature of the Market Maker’s role, the Manager will make available to the Market Maker, the portfolio composition information made available to Participating Dealers."
356,Units may be purchased from and sold through the Market Maker.
357,"However, there is no guarantee or assurance as to the price at which a market will be made."
358,"In maintaining a market for Units, the market makers may make or lose money based on the differences between the prices at which they buy and sell Units, which is to a certain extent dependent on the difference between the purchase and sale prices of the underlying Securities comprised within the Underlying Index."
359,Market makers may retain any profits made by them for their own benefit and they are not liable to account to the iShares Core Hang Seng Index ETF in respect of their profits.
360,"For the list of Market Makers for ETFs, please refer to www.hkex.com.hk ."
361,Investors wishing to purchase or sell Units on the secondary market should contact their broker.
362,Investors cannot acquire or redeem Units directly from the iShares Core Hang Seng Index ETF.
363,Only Participating Dealers may submit creation or redemption applications to the Manager.
364,"The Manager expects that Participating Dealers will generally accept and submit creation or redemption requests received from third parties, subject to normal market conditions and their client acceptance procedures."
365,Participating Dealers may impose fees and charges in handling any creation/redemption request which would increase the cost of investment and/or reduce the redemption proceeds.
366,Investors are advised to check with the Participating Dealers as to relevant fees and charges.
367,"You should note although the Manager has a duty to closely monitor the operations of the Trust, neither the Manager nor the Trustee is empowered to compel any Participating Dealer to disclose its fees agreed with specific clients or other proprietary or confidential information to the Manager, or to accept any such application requests received from third parties."
368,"In addition, neither the Trustee nor the Manager can ensure effective arbitrage by the Participating Dealer."
369,"1 8 The Units have been accepted as eligible securities by HKSCC for deposit, clearance and settlement in CCASS."
370,Settlement of transactions between participants of the SEHK is required to take place in CCASS on the second CCASS settlement day after any trading day.
371,All activities under CCASS are subject to the General Rules of CCASS and CCASS Operational Procedures in effect from time to time.
372,"If trading of the Units of the iShares Core Hang Seng Index ETF on the SEHK is suspended or trading generally on the SEHK is suspended, then there will be no secondary market dealing for those Units."
373,Multi-Counter The Manager has arranged for the Units of the iShares Core Hang Seng Index ETF to be available for trading on the secondary market on the SEHK under a Multi-Counter arrangement.
374,Units are denominated in the Base Currency of the iShares Core Hang Seng Index ETF as stated in the “Key Information” section.
375,The creation of new Units and redemption of Units in the primary market are settled in the Base Currency of the iShares Core Hang Seng Index ETF.
376,The iShares Core Hang Seng Index ETF offers 3 trading counters on the SEHK (i.e.
377,"USD counter, RMB counter and HKD counter) to investors for secondary trading purposes."
378,Units traded in USD counter will be settled in USD; Units traded in RMB counter will be settled in RMB and Units traded in HKD counter will be settled in HKD.
379,"Apart from settlement in different currencies, the trading prices of Units in different counters may be different as each counter is a distinct and separate market."
380,Units traded on all three counters are of the same class and all Unitholders of all these counters are treated equally.
381,"Each counter will have a different stock code, stock short name and ISIN number, as stated in the “Key Information” section."
382,"Normally, investors can buy and sell Units traded in the same counter or alternatively buy in one counter and sell in the other counter provided their brokers provide USD, HKD and/or RMB trading services at the same time and offer inter-counter transfer services to support Multi-Counter trading."
383,Inter-counter buy and sell is permissible even if the trades take place within the same trading day.
384,"However, investors should note that the trading price of Units traded in different counters may be different and may not always maintain a close relationship depending on factors such as market demand and supply and liquidity in each counter."
385,"Investors should consult their brokers if they have any questions concerning fees, timing, procedures and the operation of the Multi-Counter, including inter-counter transfers."
386,Investors’ attention is also drawn to the risk factor entitled “Multi-Counter Risks”.
387,Renminbi Equity Trading Support Facility The Renminbi Equity Trading Support Facility (the “TSF”) was launched on 24 October 201 1 by HKEx to provide a facility to enable investors who wish to buy RMB-traded shares (RMB shares) in the secondary market with Hong Kong dollars if they do not have sufficient RMB or have difficulty in obtaining RMB from other channels.
388,"With effect from 6 August 201 2, the coverage of TSF was extended and the iShares Core Hang Seng Index ETF is eligible for the TSF."
389,As such the TSF is currently available to investors who wish to invest in the iShares Core Hang Seng Index ETF by purchasing Units trading in RMB on the SEHK.
390,Investors should consult their financial advisers if they have any questions concerning the TSF.
391,More information with regard to the TSF is available on HKEx’s website http://www.hkex.com.hk/eng/market/sec_tradinfra/TSF/TSF.htm .
392,"1 9 DETERMINATION OF NET ASSET V ALUE The Net Asset Value of the iShares Core Hang Seng Index ETF will be determined as at each Valuation Point applicable to the iShares Core Hang Seng Index ETF by valuing the assets of the iShares Core Hang Seng Index ETF and deducting the liabilities of the iShares Core Hang Seng Index ETF, in accordance with the terms of the Trust Deed."
393,"Set out below is a summary of how various Securities held by the iShares Core Hang Seng Index ETF are valued: (a) Securities that are quoted, listed, traded or dealt in on any Market shall unless the Manager (in consultation with the Trustee) determines that some other method is more appropriate, be valued by reference to the price appearing to the Manager to be the official closing price, or if the Net Asset Value is unavailable, the last traded price on the Market as the Manager may consider in the circumstances to provide fair criterion, provided that (i) if a Security is quoted or listed on more than one Market, the Manager shall adopt the price quoted on the Market which in its opinion provides the principal market for such Security; (ii) if prices on that Market are not available at the relevant time, the value of the Securities shall be certified by such firm or institution making a market in such investment as may be appointed for such purpose by the Manager or, if the Trustee so requires, by the Manager after consultation with the Trustee; (iii) interest accrued on any interest-bearing Securities shall be taken into account, unless such interest is included in the quoted or listed price; and (iv) the Manager and the Trustee shall be entitled to use and rely on electronic price feeds from such source or sources as they may from time to time determine, notwithstanding that the prices so used are not the official closing prices or last traded prices as the case may be; (b) the value of each interest in any unlisted mutual fund corporation or unit trust shall be the latest available Net Asset Value per share or unit in such mutual fund corporation or unit trust or if not available or appropriate, the average of the latest available bid and offer prices for the share or unit, unless the Manager considers the latest available bid price is more appropriate; (c) futures contracts will be valued based on the formulae set out in the Trust Deed; (d) except as provided for in paragraph (b), the value of any investment which is not listed, quoted or ordinarily dealt in on a Market shall be the initial value thereof equal to the amount expended on behalf of the iShares Core Hang Seng Index ETF in the acquisition of such investment (including, in each case the amount of stamp duties, commissions and other acquisition expenses) provided that the Manager may in consultation with the Trustee and shall at the request of the Trustee cause a revaluation to be made by a professional person approved by the Trustee as qualified to value such investments (which may, if the Trustee agrees, be the Manager); (e) cash, deposits and similar investments shall be valued at their face value (together with accrued interest) unless, in the opinion of the Manager, any adjustment should be made to reflect the value thereof; and (f) notwithstanding the foregoing, the Manager may adjust the value of any investment or permit some other method of valuation to be used if, having regard to relevant circumstances, the Manager (following consultation with the Trustee) considers that such adjustment is required to fairly reflect the value of the investment."
394,The Trustee will perform any currency conversion at rates it determines appropriate.
395,"The above summary is, by its nature, limited and does not provide a complete description of how the various assets of the iShares Core Hang Seng Index ETF are valued."
396,Investors are encouraged to review the specific provisions of the Trust Deed in relation to valuation of assets.
397,"20 Suspension of Net Asset Value The Manager may, after consultation with the Trustee, declare a suspension of the determination of the Net Asset Value of the iShares Core Hang Seng Index ETF for the whole or any part of any period during which: (a) there exists any state of affairs prohibiting the normal disposal of the relevant iShares Core Hang Seng Index ETF’s investments; or (b) there is a breakdown in any of the means normally employed in determining the Net Asset Value of the iShares Core Hang Seng Index ETF or the Net Asset Value per Unit of the iShares Core Hang Seng Index ETF, or when for any other reason the value of any Security or other asset in the iShares Core Hang Seng Index ETF cannot, in the opinion of the Manager, reasonably, promptly and fairly be ascertained; or (c) circumstances exist as a result of which, in the opinion of the Manager, it is not reasonably practicable to realise any Securities held or contracted for the account of the iShares Core Hang Seng Index ETF or it is not possible to do so without seriously prejudicing the interest of Unitholders of the iShares Core Hang Seng Index ETF; or (d) the remittance or repatriation of funds which will or may be involved in the realisation of, or in the payment for, the Securities of the iShares Core Hang Seng Index ETF or the subscription or realisation of Units of the iShares Core Hang Seng Index ETF is delayed or cannot, in the opinion of the Manager, be carried out promptly or at normal rates of exchange; or (e) the right to redeem Units of the relevant class is suspended."
398,Any suspension shall take effect upon the declaration thereof and thereafter there shall be no determination of the Net Asset Value of the iShares Core Hang Seng Index ETF and the Manager shall be under no obligation to rebalance the iShares Core Hang Seng Index ETF until the suspension is terminated on the earlier of (a) the Manager declaring the suspension at an end and (b) the first Dealing Day on which (i) the condition giving rise to the suspension shall have ceased to exist and (ii) no other condition under which suspension is authorised exists.
399,"The Manager shall notify the SFC and publish a notice of suspension following the suspension, and at least once a month during the suspension, on its website at www.blackrock.com/hk or in such publications as it decides."
400,No Units will be issued or redeemed during any period of suspension of the Net Asset Value.
401,"Issue Price and Redemption Value The Issue Price of Units of the iShares Core Hang Seng Index ETF, created and issued pursuant to a Creation Application, will be the Net Asset Value of the iShares Core Hang Seng Index ETF divided by the total number of Units of the iShares Core Hang Seng Index ETF in issue rounded to the nearest 4 decimal places."
402,The Redemption Value of a Unit on a Dealing Day shall be the Net Asset Value of the iShares Core Hang Seng Index ETF divided by the total number of Units in issue for the iShares Core Hang Seng Index ETF rounded to the nearest 4 decimal places.
403,The Issue Price and the Redemption Value for the Units (or the last Net Asset Value of the Units) will be available on the Manager’s website at www.blackrock.com/hk or published in such publications as the Manager may decide from time to time.
404,Neither the Issue Price nor Redemption Value takes into account Duties and Charges or fees payable by the Participating Dealer.
405,"21 FEES AND ExPENSES There are 3 levels of fees and expenses applicable to investing in the iShares Core Hang Seng Index ETF as set out in the following table, current as at the date of the Prospectus."
406,"Fees and expenses payable by Participating Dealers on Amount creation and redemption of Units (primary market) Transaction Fee HK$1 5,000 and HK$1,000 per Application 1 Application Cancellation Fee HK$1 0,000 2 per Application Extension Fee HK$1 0,000 3 per Application Partial Delivery Request Fee HK$1 0,000 4 per Application Stamp duty Nil Transaction levy and trading fee Nil Fees and expenses payable by investors on SEHK Amount (secondary market) Brokerage Market rates Transaction levy 0.0027% 5 of the trading price Trading fee 0.005% 6 of the trading price Stamp Duty Nil Inter-counter transfer fee HK$5 per instruction 7 No money should be paid to any intermediary in Hong Kong which is not licensed or registered to carry on Type 1 regulated activity under Part V of the SFO."
407,Fees and expenses payable by the Amount iShares Core Hang Seng Index ETF (see further disclosure below) Management Fee 8 0.09% p.a.
408,"of Net Asset Value calculated daily 1 HK$1,000 per book-entry deposit and book-entry withdrawal is payable to the Service Agent."
409,2 An Application Cancellation fee is payable to the Trustee and/or Registrar by the Participating Dealer in respect of either a withdrawn or failed Creation Application or Redemption Application.
410,Cancellation compensation may also be payable pursuant to the terms of the Operating Guidelines.
411,3 An extension fee is payable by the Participating Dealer to the Trustee on each occasion the Manager grants the Participation Dealer’ s request for extended settlement in respect of a Creation or Redemption Application.
412,4 A partial delivery request fee is payable by the Participating Dealer for the benefit of the Trustee or Registrar on each occasion the Manager grants the Participation Dealer’ s request for partial settlement.
413,5 Transaction levy of 0.0027% of the price of the Units payable by the buyer and the seller.
414,"6 Trading fee of 0.005% of the price of the Units, payable by the buyer and the seller."
415,7 HKSCC will charge each CCASS participant a fee of HK$5 per instruction for effecting an inter-counter transfer of Units from one counter to another counter.
416,Investors should check with their brokers regarding any additional fees.
417,8 Accrued daily and payable monthly in arrears.
418,"22 Fees and Expenses Payable by the iShares Core Hang Seng Index ETF The iShares Core Hang Seng Index ETF employs a single management fee structure, with the iShares Core Hang Seng Index ETF paying all of its fees, costs and expenses (and its due proportion of any costs and expenses of the Trust allocated to it) as a single flat fee (the “Management Fee”)."
419,"Fees and expenses taken into account in determining the iShares Core Hang Seng Index ETF’s Management Fee include, but are not limited to, the Manager’s fee, Trustee’s fees (which includes fees for registrar and custody and administration transaction handling fees), fees and expenses of the auditor, fees of service agents, ordinary legal and out-of-pocket expenses incurred by the Trustee or Manager, and the costs and expenses of licensing indices used in connection with the iShares Core Hang Seng Index ETF."
420,The Manager reserves the right in its discretion to share part of the Management Fee (that the Manager is entitled to receive as its own fee) with any distributor or sub- distributor of the iShares Core Hang Seng Index ETF.
421,A distributor may re-allocate an amount of any distribution fee to the sub-distributors.
422,"The Management Fee does not include brokerage and transaction costs (including but not limited to fees, charges, commissions or spreads relating to the acquisition or disposal of portfolio assets), stamp duty, taxes and extraordinary items such as litigation expenses."
423,"The Management Fee is accrued daily, paid monthly in arrears."
424,"If the iShares Core Hang Seng Index ETF invests in another ETF managed by the Manager, the Manager shall ensure that neither the iShares Core Hang Seng Index ETF nor its Unitholders suffer an increase in the overall total of initial charges, management fees and other costs and charges payable to the Manager or any Connected Person by investing in the other ETF."
425,The iShares Core Hang Seng Index ETF will not be charged for any promotional expenses including those incurred by any marketing agents and any fees imposed by such marketing agents on their customers investing in the iShares Core Hang Seng Index ETF will not be paid (either in whole or in part) out of the iShares Core Hang Seng Index ETF.
426,"Establishment Costs The cost of establishing the Trust and the iShares Core Hang Seng Index ETF including the preparation of this Prospectus, the costs of seeking and obtaining the listing and all initial legal and printing costs has been borne by the Manager."
427,"If subsequent Index Funds are launched and incur establishment costs which are specific to them, such expenses may either be allocated to the relevant Index Fund for whose account they were incurred or be paid by the Manager."
428,"Increase in fees The fees payable to the Manager and the Trustee (which are included in the calculation of the Management Fee) may be increased on 3 months’ notice to Unitholders, subject to (i) a maximum of 2% per annum of the Net Asset Value in case of the fees payable to the Manager and (ii) a maximum of 1% per annum of the Net Asset Value in case of the fees payable to the Trustee."
429,23 RISK FACTORS An investment in the Trust carries various risks referred to below.
430,"Each of these risks may affect the Net Asset Value, yield, total return and trading price of the Units."
431,There can be no assurance that the investment objective of the iShares Core Hang Seng Index ETF will be achieved.
432,"Prospective investors should carefully evaluate the merits and risks of an investment in the iShares Core Hang Seng Index ETF in the context of their overall financial circumstances, knowledge and experience as an investor."
433,Investment Risk Market Risk.
434,Past performance is not indicative of future performance.
435,The Net Asset Value of the iShares Core Hang Seng Index ETF will change with changes in the market value of the Securities it holds.
436,The price of Units and the income from them may go down as well as up.
437,"There can be no assurance that the iShares Core Hang Seng Index ETF will achieve its investment objective or that an investor will achieve profits or avoid losses, significant or otherwise."
438,"The capital return and income of the iShares Core Hang Seng Index ETF is based on the capital appreciation and income on the Securities it holds, less expenses incurred."
439,The iShares Core Hang Seng Index ETF’s return may fluctuate in response to changes in such capital appreciation or income.
440,"Furthermore, the iShares Core Hang Seng Index ETF may experience volatility and decline in a manner that broadly corresponds with its Underlying Index."
441,Investors in the iShares Core Hang Seng Index ETF are exposed to the same risks that investors who invest directly in the underlying Securities would face.
442,"These risks include, for example, interest rate risks (risks of falling portfolio values in a rising interest rate market); income risks (risks of falling incomes from a portfolio in a falling interest rate market); and credit risk (risk of a default by the underlying issuer of a Security that forms part of the Underlying Index)."
443,Asset Class Risk.
444,"Although the Manager is responsible for the continuous supervision of the investment portfolio of the iShares Core Hang Seng Index ETF, the returns from the types of Securities in which the iShares Core Hang Seng Index ETF invests may underperform or outperform returns from other Securities markets or from investment in other assets."
445,Different types of securities tend to go through cycles of outperformance and underperformance when compared with other general Securities markets.
446,Derivatives Risk.
447,The iShares Core Hang Seng Index ETF may invest in stock index future contracts and other FDIs.
448,Investing in a FDI is not the same as investing directly in an underlying constituent Security which is part of the Underlying Index.
449,A FDI is a form of contract.
450,Under the terms of a derivative contract the iShares Core Hang Seng Index ETF and its counterparty (i.e.
451,the person(s) with whom the iShares Core Hang Seng Index ETF has made the agreement) agree to make certain payments to the other party under particular circumstances or on the occurrence of particular events specified in the contract.
452,"The value of the FDI depends on, or is derived from, or determined by reference to, the value of an underlying asset such as a Security or an index."
453,Certain FDIs may give rise to a form of leverage and may expose the iShares Core Hang Seng Index ETF to greater risk and increase its costs.
454,FDIs may be more sensitive to factors which affect the value of investments.
455,Accordingly FDIs have a high degree of price variability and are subject to occasional rapid and substantial price changes.
456,"As a result, a relatively small price movement in a FDI may result in immediate and substantial loss (or gain) to the iShares Core Hang Seng Index ETF."
457,"The iShares Core Hang Seng Index ETF’s losses may be greater and potentially equal to the full value of the FDIs, if it invests in FDIs than if it invests only in conventional Securities."
458,"In addition, many FDIs are not traded on exchanges."
459,This means that it may be difficult for the iShares Core Hang Seng Index ETF to sell its investments in FDIs in order to raise cash and/or to realise a gain or loss or value such FDIs accurately.
460,"The sale and purchase of FDIs, which are not traded on an exchange, are privately negotiated and are generally not subject to central clearing agency guarantees, daily marking-to-market, settlement, and segregation, minimum capital requirements applicable to intermediaries, or regulation by government authorities and it may be difficult to find a willing buyer/seller because there is no regulatory requirement for a market maker to ensure that there is continuous market for such FDIs."
461,24 Derivatives Counterparty Risk.
462,"As explained in the section on Derivatives Risk, a FDI is a form of contract."
463,Payments to be made under many derivatives contracts are not made through or guaranteed by a central clearing agency.
464,Accordingly the iShares Core Hang Seng Index ETF which invests in FDIs is exposed to the risk of its counterparty being unwilling or unable to perform its payment (and other) obligations under the contract.
465,"If the counterparty to the FDI is involved in any insolvency event, the value of that FDI may drop substantially or be worth nothing and the iShares Core Hang Seng Index ETF may experience significant delays in obtaining any recovery."
466,This is because investing in a FDI is not the same as investing directly in an underlying asset which is part of the Underlying Index.
467,Futures Trading Risk.
468,Futures are highly leveraged which means that a relatively small movement in the price of a futures contract may result in a profit or loss which is high in proportion to the amount of funds actually placed as margin and may result in unquantifiable further loss exceeding any margin deposited.
469,Trading in many futures contracts is subject to daily price fluctuation restrictions which prohibit the execution of futures trades on any given day outside a prescribed price range based on the previous day’s closing prices.
470,"This may create liquidity risk, as it may be costly or impossible for the Manager to liquidate a futures position against which the market is moving."
471,Passive Investments Risks.
472,The iShares Core Hang Seng Index ETF is passively managed.
473,The aim of the iShares Core Hang Seng Index ETF is to track the performance of the Underlying Index.
474,The iShares Core Hang Seng Index ETF does not try to beat or perform better than the Underlying Index.
475,"The iShares Core Hang Seng Index ETF invests (either directly or indirectly) in the Securities included in or representative of its Underlying Index regardless of their investment merit, except to the extent of any representative sampling investment strategy."
476,The Manager does not attempt to select stocks individually or to take defensive positions in declining markets.
477,Investors should note that the lack of discretion on the part of the Manager to adapt to market changes due to the inherent investment nature of the iShares Core Hang Seng Index ETF will mean that falls in the Underlying Index are expected to result in corresponding falls in the value of the iShares Core Hang Seng Index ETF.
478,Management Risk.
479,"Because there can be no guarantee that the iShares Core Hang Seng Index ETF will fully replicate its Underlying Index and may hold non-index stocks, it is subject to management risk."
480,"This is the risk that the Manager’s strategy, the implementation of which is subject to a number of constraints, may not produce the intended results."
481,"In addition, the Manager has absolute discretion to exercise Unitholders’ rights with respect to Securities comprising the iShares Core Hang Seng Index ETF."
482,There can be no guarantee that the exercise of such discretion will result in the investment objective of the iShares Core Hang Seng Index ETF being achieved.
483,Investors should also note that none of the Unitholders has any voting rights with respect to Securities held by the iShares Core Hang Seng Index ETF.
484,Tracking Error Risk.
485,The Net Asset Value of the iShares Core Hang Seng Index ETF may not have exactly the same net asset value of its Underlying Index.
486,"Factors such as the fees and expenses of the iShares Core Hang Seng Index ETF, the investments of the iShares Core Hang Seng Index ETF not matching exactly the Securities which make up the Underlying Index (e.g."
487,"where it uses representative sampling), an inability to rebalance the iShares Core Hang Seng Index ETF’s holdings of Securities in response to changes in the constituents of the Underlying Index, the iShares Core Hang Seng Index ETF holding uninvested cash, differences in timing of the accrual of dividends or interest, tax (including gains or losses and / or withholding), rounding of Security prices, changes to the Underlying Index and regulatory policies may affect the Manager’s ability to achieve close correlation with the Underlying Index."
488,This may cause the iShares Core Hang Seng Index ETF’s returns to deviate from its Underlying Index.
489,The Manager will monitor and seek to manage such risk in minimising tracking error.
490,There can be no assurance of exact or identical replication at any time of the performance of the Underlying Index.
491,Concentration Risk.
492,"To the extent that the Underlying Index is concentrated in a particular Security, group of Securities, market, industry, group of industries, sectors, asset class or geographical region, the iShares Core Hang Seng Index ETF may be adversely affected by the performance of those Securities."
493,"It may be subject to price volatility and may be more susceptible to adverse economic, market, political or regulatory event affecting that Security, group of Securities, market, industry, group of industries, sector, asset class or geographical region."
494,25 Investments Associated with the PRC Risk.
495,The iShares Core Hang Seng Index ETF tracks the Underlying Index and its investments include shares of companies which have substantial business exposure to growth opportunities in the PRC and listed on the SEHK (including H-shares and red chips shares).
496,"However, investors should be aware that the economy of the PRC differs from the economies of most developed countries in many respects, including with respect to government involvement in its economy, level of development, growth rate and control of foreign exchange."
497,The regulatory and legal framework for capital markets and companies in the PRC is not well developed when compared with those of developed countries.
498,"By investing in H-shares and red chips shares, the iShares Core Hang Seng Index ETF is subject to the risks of investing in emerging markets generally and the risks specific to the PRC market in particular, which are not typically associated with investing in those of developed countries."
499,"General risks of investing in emerging markets include but are not limited to: generally less liquid and less efficient securities markets; generally greater price volatility; exchange rate fluctuations and foreign exchange control; less publicly available information about issuers; the imposition of taxes; difficulties in enforcing contracts; less liquidity and smaller market capitalisations; less well regulated markets resulting in more volatile stock prices; different accounting and disclosure standards; governmental interference; higher inflation; social, economic and political uncertainties."
500,RMB Currency Risk.
501,"Under the Multi-Counter model, Units are traded in RMB (in addition to USD and HKD)."
502,RMB is currently not freely convertible and is subject to exchange controls and restrictions.
503,Investors in the secondary market who buy and sell Units traded in RMB are also exposed to foreign exchange currency risk arising from the fluctuations between the iShares Core Hang Seng Index ETF’s Base Currency and RMB.
504,The Units in the RMB counter are RMB denominated securities traded on the SEHK and settled in CCASS.
505,Not all stockbrokers or custodians may be ready and able to carry out trading and settlement of the RMB traded Units.
506,The limited availability of RMB outside the PRC may also affect the liquidity and trading price of the RMB traded Units.
507,Taxation in the PRC Risk.
508,The PRC Government has implemented a number of tax reform policies in recent years.
509,There can be no assurance that the current tax laws and regulations will not be revised or amended in the future.
510,Any revision or amendment in tax laws and regulations may affect the after-taxation profit of PRC companies and foreign investors in such companies.
511,Please refer to the section “Taxes – PRC” for further information about PRC taxation.
512,Asia Regional Economic Risks.
513,"Adverse economic developments in Hong Kong or elsewhere in the Asia region, and in particular, the PRC (given the economic inter-dependence between the PRC and Hong Kong and the inclusion of H-share constituents within the Underlying Index), could have a material adverse effect on the financial conditions and results of operations of the constituent companies of the Underlying Index."
514,"From the latter half of 1997 to the first half of 1998, many Asian countries experienced significant adverse changes in economic conditions."
515,Hong Kong also suffered adverse economic developments during this period.
516,The outbreak of the Severe Acute Respiratory Syndrome (SARS) in 2003 also had a marked adverse impact on the economy of Hong Kong.
517,The market turmoil triggered by the U.S.
518,housing crisis in 2007 and 2008 caused a material contraction of the economy of Hong Kong and other countries.
519,The performance of the constituent companies of the Underlying Index may have been and may continue to be adversely affected by these events.
520,Operational Risk.
521,"Trading errors are an intrinsic factor in any complex investment process, and will occur, notwithstanding the execution of due care and special procedures designed to prevent such errors."
522,"Such trade errors may have adverse consequences (for example, due to an inability to correct effectively such an error when detected)."
523,The Manager and the iShares Core Hang Seng Index ETF’s service providers may experience disruptions or operating errors that could negatively impact the iShares Core Hang Seng Index ETF.
524,"While service providers are required to have appropriate operational risk management policies and procedures, their methods of operational risk management may differ from the iShares Core Hang Seng Index ETF’s in the setting of priorities, the personnel and resources available or the effectiveness of relevant controls."
525,"The Manager, through its monitoring and oversight of service providers, seeks to ensure that service providers take appropriate precautions to avoid and mitigate risks that could lead to disruptions and operating errors."
526,"However, it is not possible for the Manager or the other iShares Core Hang Seng Index ETF service providers to identify all of the operational risks that may affect the iShares Core Hang Seng Index ETF or to develop processes and controls to completely eliminate or mitigate their occurrence or effects."
527,26 Distributions May Not Be Paid Risk.
528,Whether the iShares Core Hang Seng Index ETF will pay distributions on Units is subject to the Manager’s distribution policy and also depends on distributions declared and paid in respect of the Securities of the Underlying Index.
529,"Distribution payment rates in respect of such Securities will depend on factors beyond the control of the Manager or Trustee including, general economic conditions, and the financial position and distribution policies of the relevant underlying entities."
