sentence_id,text
400,"Securities lending, repurchase or reverse repurchase, or other similar over the counter transactions The iShares Core Hang Seng Index ETF currently does not intend to engage in any securities lending activities or repurchase or reverse repurchase transactions or other similar over the counter transactions ."
401,One month’s prior notice will be given to Unitholders in the event the Manager intends to engage in such activities .
402,Investment and borrowing restrictions The iShares Core Hang Seng Index ETF must comply with the investment and borrowing restrictions set out in Schedule 1 of this Prospectus (which includes a summary of the investment restrictions set out in the Trust Deed) .
403,"Underlying Index The Underlying Index is a net total return index, meaning that the performance of the index is calculated on the basis that dividends net of tax are reinvested ."
404,It was launched on 25 February 2009 .
405,The base date is 1 August 2008 .
406,"The Underlying Index is compiled and managed by Hang Seng Indexes Company Limited (“HSIL”), a wholly-owned subsidiary of Hang Seng Bank Limited ."
407,The Manager and its connected persons are independent of the index provider of the Underlying Index .
408,5 The Underlying Index measures the performance of the largest and most liquid companies listed on the main board of the SEHK .
409,It comprises a representative sample of stocks quoted on the SEHK .
410,The Underlying Index adopts a freefloat-adjusted market capitalisation weighted methodology with a 1 0% cap on individual securities .
411,"The universe of securities for the Underlying Index includes stocks and real estate investment trusts primarily listed on the main board of the SEHK, excluding securities that are secondary listings, foreign companies, preference shares, debt securities, mutual funds and other derivatives ."
412,"Securities need to meet eligibility requirements based on market value, turnover and listing history, and H-shares are only included if they meet specific additional requirements ."
413,"Final selections are based on the market capitalisation and turnover rank of securities, the representation of the relevant sub-sector within the Underlying Index directly reflecting that of the market and the financial performance ."
414,The review of the Underlying Index is conducted quarterly .
415,"As at 3 April 201 8, the Underyling Index had a total market capitalisation of HKD 19,593,1 52 million and was comprised of 50 constituent companies ."
416,The respective weightings of the top 1 0 largest constituent stocks of the Underlying Index were as follows: Company name Sector ^ Weighting % 1 HSBC Holdings PLC Financials 9 .
417,69 2 Tencent Holdings Ltd Information Technology 9 .
418,51 3 AIA Group Ltd Financials 8 .
419,68 4 China Construction Bank Corp Financials 8 .
420,30 5 Industrial & Commercial Bank Of China Ltd .
421,Financials 5 .
422,34 6 China Mobile Ltd Telecommunication Services 4 .
423,73 7 Ping An Insurance Group Co of China Ltd Financials 4 .
424,46 8 Bank of China Ltd Financials 3 .
425,59 9 Hong Kong Exchanges and Clearing Ltd Financials 3 .
426,1 6 1 0 CK Hutchison Holdings Ltd Industrials 2 .
427,67 ^ Based on Global Industry Classification Standard (GICS) The Underlying Index’s Bloomberg ticker is HSI1N and Reuters ticker is .
428,HSIDVN .
429,"Index Methodology Constituent stocks of the Underlying Index are selected by a rigorous process of detailed analysis, supported by extensive external consultation ."
430,Only securities with a primary listing on the Main Board of the SEHK are eligible potential constituents .
431,H-shares of mainland China enterprises listed on the SEHK will not be selected unless the company has no unlisted share capital .
432,Compilation Methodology The compilation of the Underlying Index is based on a freefloat-adjusted market capitalisation weighted formula with a 1 0% cap on individual stock weightings .
433,Details are as follows: (a) Freefloat adjustment: A Freefloat – Adjusted Factor (“FAF”) is assigned to each constituent in index calculation .
434,(b) Cap: A 1 0% cap on individual stock weightings is applied .
435,6 (c) Re-capping frequency: A re-capping exercise will normally be conducted at quarterly intervals to coincide with the regular update of the FAF .
436,"The Underlying Index is reported in the Daily Index Bulletin and the monthly updated Factsheet, both of which are published by HSIL ."
437,"Constituent Eligibility The universe of stocks (the “Universe”) for the Underlying Index includes stocks and real estate investment trusts (“REITs”) primarily listed on the Main Board of the SEHK, excluding stocks that are secondary listings, foreign companies, preference shares, debt securities, mutual funds and other derivatives ."
438,"If a company has two classes of listed shares, each class of shares will be considered separately ."
439,A security is eligible for constituent selection if it fulfils the following eligibility criteria: • Market capitalisation requirement The security must be among those that constitute the top 90th percentile of the total market value (i .
440,market capitalisation) of the Universe (market value refers to the average of month-end market values for the past 12 months of any review period); • Turnover requirement Each eligible security will also need to meet the turnover requirement where its turnover in the past 24 months is assessed for eight quarterly sub-periods .
441,"The turnover requirement adopts a scoring approach and the details are as follows: a) for each quarterly sub-period, a security will be regarded as passing the turnover requirement in that period if it is among the top 90th percentile of the aggregate market turnover of the Universe; and b) two points will be assigned to each “pass” achieved over the latest four sub-periods, and one point will be assigned for each “pass” attained over the previous four sub-periods ."
442,The highest score for turnover requirement is 12 points .
443,Securities should obtain at least 8 points to meet the turnover requirement .
444,• Listing history requirement A security should normally be listed for at least 24 months before becoming eligible for inclusion .
445,Securities with a very large market value but with a listing history of less than 24 months may be considered for inclusion if it satisfies more stringent market capitalisation requirements .
446,"For a security with a listing history of less than or equal to 12 months, it will pass the turnover requirement if it is among the top 90th percentile of the aggregate market turnover of the Universe for each quarterly sub-period ."
447,"For a security with a listing history of over 12 months, it will pass the turnover requirement should its score reach the minimum requirement, i ."
448,"8 points, above ."
449,• Special requirement for H-share companies The H-shares of mainland China enterprises listed on the SEHK will not be selected unless the company has no unlisted share capital .
450,7 Companies or REITs meeting all the eligibility requirements will be considered for inclusion in the Underlying Index .
451,The final selection will be decided by the Advisory Committee taking into consideration the following principles: 1 .
452,market capitalisation and turnover rank of securities; 2 .
453,representation of the relevant sub-sector within the Underlying Index directly reflecting that of the market; and 3 .
454,financial performance .
455,"Index Reviews HSIL undertakes regular quarterly reviews of the index constituents with data cut-off dates of end of March, June, September and December each year ."
456,"In each review, there may or may not be constituent additions or deletions ."
457,"Index Rebalancing Regular rebalancing is usually implemented after market close on the first Friday in March, June, September and December, and comes into effect on the next trading day ."
458,Ad hoc rebalancing will be conducted if a constituent’s issued shares and/or FAF is substantially different from the production data .
459,The Underlying Index will also be recapped in the event of constituent changes if the newly added component has a weighting that is higher than the index cap level .
460,A minimum notice period of two trading days will be given to subscribers of data products issued by HSIL for any ad hoc rebalance .
461,Please refer to the Index Operation Guide (available on the website of HSIL) for further details about corporate actions adjustments and index rebalancing .
462,"Additional Information Real-time update of the Underlying Index can be obtained through Thomson Reuters, Bloomberg, ET-Net and Infocast ."
463,"As for other important news of the Underlying Index, HSIL will make announcement through press release and at website www ."
464,Index Disclaimer The Hang Seng Index is published and compiled by HSIL pursuant to a licence from Hang Seng Data Services Limited (“HSDS”) .
465,The mark and name “Hang Seng Index” is proprietary to HSDS .
466,"HSIL and HSDS have agreed to the use of, and reference to, the Hang Seng Index by the Manager and the Trustee and their respective duly appointed agents in connection with iShares Core Hang Seng Index ETF, BUT NEITHER HSIL NOR HSDS WARRANTS OR REPRESENTS OR GUARANTEES TO ANY BROKER OR HOLDER OF THE ISHARES CORE HANG SENG INDEX ETF OR ANY OTHER PERSON (i) THE ACCURACY OR COMPLETENESS OF THE HANG SENG INDEX AND ITS COMPUTATION OR ANY INFORMATION RELATED THERETO; OR (ii) THE FITNESS OR SUITABILITY FOR ANY PURPOSE OF THE HANG SENG INDEX OR ANY COMPONENT OR DATA COMPRISED IN IT; OR (iii) THE RESULTS WHICH MAY BE OBTAINED BY ANY PERSON FROM THE USE OF THE HANG SENG INDEX OR ANY COMPONENT OR DATA COMPRISED IN IT FOR ANY PURPOSE, AND NO WARRANTY OR REPRESENTATION OR GUARANTEE OF ANY KIND WHATSOEVER RELATING TO THE HANG SENG INDEX IS GIVEN OR MAY BE IMPLIED ."
467,"The process and basis of computation and compilation of the Hang Seng Index and any of the related formula or formulae, constituent stocks and factors may at any time be changed or altered by HSIL without notice ."
468,"TO THE EXTENT PERMITTED BY APPLICABLE LAW, NO RESPONSIBILITY OR LIABILITY IS ACCEPTED BY HSIL OR HSDS (i) IN RESPECT OF THE USE OF AND/OR REFERENCE TO THE HANG SENG INDEX BY THE MANAGER IN CONNECTION WITH ISHARES CORE HANG SENG INDEX ETF; OR (ii) FOR ANY INACCURACIES, OMISSIONS, MISTAKES OR ERRORS OF HSIL IN THE COMPUTATION OF THE HANG SENG INDEX; OR (iii) FOR ANY INACCURACIES, OMISSIONS, MISTAKES, ERRORS OR INCOMPLETENESS OF ANY INFORMATION USED IN CONNECTION WITH THE COMPUTATION OF THE HANG SENG INDEX WHICH IS SUPPLIED BY ANY OTHER PERSON; OR (iv) FOR ANY ECONOMIC OR OTHER LOSS WHICH MAY BE DIRECTLY OR INDIRECTLY SUSTAINED BY ANY BROKER OR HOLDER OF THE ISHARES CORE HANG SENG INDEX ETF OR ANY OTHER PERSON DEALING WITH ISHARES CORE HANG SENG INDEX ETF AS A RESULT OF ANY OF THE AFORESAID, AND NO CLAIMS, ACTIONS OR LEGAL PROCEEDINGS MAY BE 8 BROUGHT AGAINST HSIL AND/OR HSDS in connection with iShares Core Hang Seng Index ETF in any manner whatsoever by any broker, holder or any other person dealing with iShares Core Hang Seng Index ETF ."
469,"Any broker, holder or other person dealing with iShares Core Hang Seng Index ETF does so therefore in full knowledge of this disclaimer and can place no reliance whatsoever on HSIL and HSDS ."
470,"For the avoidance of doubt, this disclaimer does not create any contractual or quasi-contractual relationship between any broker, holder or other person and HSIL and/or HSDS and must not be construed to have created such relationship ."
471,Index Licence The initial term of the licence of the Underlying Index commenced on 4 November 201 6 and will continue until terminated by either party with at least three months’ prior written notice to the other party .
472,The licence agreement may otherwise be terminated in accordance with the provisions of the licence agreement .
473,"Distribution Policy Income net of withholding tax earned by the iShares Core Hang Seng Index ETF will, at the discretion of the Manager, be distributed by way of semi-annual cash distribution in June and December (if any) and details of the distribution declaration dates, distribution amounts and ex-distribution payment dates will be published on the iShares website ( www ."
474,blackrock .
475,com/hk ) .
476,There can be no assurance that a distribution will be paid .
477,Distributions may be made out of capital or effectively out of capital as well as income at the Manager’s discretion .
478,The Manager may amend the policy with respect to distribution out of capital or effectively out of capital subject to the SFC’s prior approval and by giving not less than one month’s prior notice to investors .
479,Information relating to the composition of any distributions paid (i .
480,the relative amounts paid out of (i) net distributable income and (ii) capital) for the last 12 months will be available from the Manager on request .
481,Investors should also refer to “Information Available on the Internet” for more details .
482,Unitholders are encouraged to refer to the information available on the iShares website on a regular basis .
483,All Units in the iShares Core Hang Seng Index ETF will receive distributions in the Base Currency (HKD) regardless of whether such Units are traded in Units of a different currency counter .
484,Further Information Further information in relation to the iShares Core Hang Seng Index ETF (including details of its Net Asset Value) and the Underlying Index is available at the iShares website ( www .
485,blackrock .
486,com/hk ) .
487,Investors should refer to “Information Available on the Internet” for more details .
488,Unitholders are encouraged to refer to the information available on the iShares website on a regular basis .
489,"9 CREATIONS AND REDEMPTIONS (PRIMARY MARKET) Investment in the iShares Core Hang Seng Index ETF There are two types of investors in the iShares Core Hang Seng Index ETF, with two corresponding methods of investment in Units and realisation of an investment in Units ."
490,"The first type of investor is a Participating Dealer, being a licensed dealer that has entered into a Participation Agreement in respect of the iShares Core Hang Seng Index ETF ."
491,Only a Participating Dealer can create and redeem Units directly with the iShares Core Hang Seng Index ETF .
492,A Participating Dealer may create and redeem Units on their own account or for the account of their clients .
493,"The second type of investor is an investor, other than a Participating Dealer, who buys and sells the Units on the SEHK ."
494,"This section relates to the first type of investor: Participating Dealers, and should be read in conjunction with the Operating Guidelines and the Trust Deed ."
495,The section titled “Exchange Listing and Trading (Secondary Market)” relates to the second type of investor .
496,Creation by Participating Dealers Only Participating Dealers may apply for Units directly from the iShares Core Hang Seng Index ETF .
497,"Units in the iShares Core Hang Seng Index ETF are continuously offered to Participating Dealers who may apply for them on any Dealing Day on their own account or for the account of their clients, in the minimum Application Unit size in accordance with Operating Guidelines ."
498,"The Manager expects that Participating Dealers will generally accept and submit creation requests received from third parties, subject to normal market conditions and their client acceptance procedures ."
499,Participating Dealers may impose fees and charges in handling any creation request which would increase the cost of investment .
500,Investors are advised to check with the Participating Dealers as to relevant fees and charges .
501,"You should note although the Manager has a duty to closely monitor the operations of the Trust, neither the Manager nor the Trustee is empowered to compel any Participating Dealer to disclose its fees agreed with specific clients or other proprietary or confidential information to the Manager, or to accept any such application requests received from third parties ."
502,"In addition, neither the Trustee nor the Manager can ensure effective arbitrage by the Participating Dealer ."
503,The Application Unit size for the iShares Core Hang Seng Index ETF is set out in the “Description of the iShares Core Hang Seng Index ETF” .
504,Applications submitted in respect of Units other than in Application Unit size or whole multiples thereof will not be accepted .
505,The minimum holding of the iShares Core Hang Seng Index ETF is one Application Unit .
506,Creation Applications may be made in specie or in cash .
507,"The Manager shall instruct the Trustee to effect, for the account of the Trust, the creation of Units in Application Unit size in exchange for a transfer of Securities or cash or a combination of Securities and cash in accordance with the Operating Guidelines and the Trust Deed ."
508,"Whilst it is open to a Participating Dealer to choose the method of creation, in addition to its rights to reject or cancel a Creation Application under the Trust Deed, the Manager reserves the right to reject or cancel a Creation Application if it is unable to invest the cash proceeds of a cash creation or if proposed Securities are not acceptable to the Manager ."
509,"Notwithstanding a Multi-Counter being adopted, all cash Creation Applications must be made in the Base Currency of the iShares Core Hang Seng Index ETF ."
510,"The Manager shall instruct the Trustee to effect, for the account of the Trust, the creation of Units in the iShares Core Hang Seng Index ETF in Application Unit size in accordance with any of (a), (b) or (c) below (or a combination of any or all of the same) as determined by the Manager in its discretion (note that any payments in cash must be made in the Base Currency): (a) in exchange for a transfer, by the Participating Dealer, to or for the account of the Trustee of Securities constituting an application basket for the relevant Units, a cash amount equivalent to any Duties and Charges payable plus, if the cash component is a positive value, a cash payment equivalent to the amount of the cash component ."
511,"If the cash component 1 0 is a negative value, the Trustee shall be required to make a cash payment equivalent to the amount of the cash component (expressed as a positive figure) to the Participating Dealer ."
512,"In the event that the iShares Core Hang Seng Index ETF has insufficient cash required to pay any cash component payable by the iShares Core Hang Seng Index ETF, the Manager may effect sales of the deposited property of the iShares Core Hang Seng Index ETF, or may borrow moneys in accordance with the Trust Deed, to provide the cash required; (b) if permitted by the Manager, in exchange for a cash payment by the Participating Dealer equivalent to the relevant application basket value (which shall be accounted for as deposited property) plus an amount equivalent to any cash component, which the Manager shall use to purchase the Securities comprised in the application basket, provided that the Manager shall be entitled in its discretion to (a) charge (for the account of the iShares Core Hang Seng Index ETF) to the applicant of any Units for which cash is paid in lieu of delivering any Securities such additional sum as represents the appropriate provision for Duties and Charges and (b) cause to be paid to the Participating Dealer such amount as is determined by the Manager for the purpose of compensating the Participating Dealer up to an amount equal to the positive difference (if any) between the prices used when valuing the Securities of the iShares Core Hang Seng Index ETF for the purpose of such creation and the purchase prices actually paid or to be paid out of the deposited property in relation to the iShares Core Hang Seng Index ETF in acquiring such Securities for the iShares Core Hang Seng Index ETF (after the addition to the relevant purchase prices of any Duties and Charges in respect of such acquisition of Securities); or (c) in exchange for a cash payment by the Participating Dealer equivalent to the Issue Price of the relevant Units plus such sum as the Manager in its discretion considers appropriate for the Duties and Charges, provided that the Manager shall have the right to reject or suspend a Creation Application if (i) in the opinion of the Manager, acceptance of any Security in connection with the Creation Application would have certain adverse tax consequences for the iShares Core Hang Seng Index ETF; (ii) the Manager reasonably believes that the acceptance of any Security would be unlawful; (iii) the acceptance of any Security would otherwise, in the opinion of the Manager, have an adverse effect on the iShares Core Hang Seng Index ETF; (iv) circumstances outside control of the Manager make it for all practicable purposes impossible to process the Creation Application; (v) the Manager has suspended the rights of Participating Dealers to redeem Units; or (vi) an insolvency event occurs in respect of the Participating Dealer ."
513,"Units will be issued at the Issue Price prevailing on the relevant Dealing Day, provided that the Manager may add to such Issue Price such sum (if any) as represents an appropriate provision for Duties and Charges ."
514,"Once the Units are created, the Manager shall effect, for the account of the Trust, the issue of Units to a Participating Dealer in accordance with the Operating Guidelines ."
515,Units of the iShares Core Hang Seng Index ETF are denominated in the Base Currency of the iShares Core Hang Seng Index ETF and no fractions of a Unit shall be created or issued by the Trustee .
516,"The creation and issue of Units pursuant to a Creation Application shall be effected on the Dealing Day on which the Creation Application is received (or deemed received) and accepted in accordance with the Operating Guidelines but, for valuation purposes only, Units shall be deemed created and issued after the Valuation Point on the Dealing Day on which the relevant Creation Application was received or deemed received and the register will be updated on Settlement Day or the Dealing Day immediately following Settlement Day if the settlement period is extended ."
517,(An extension fee may be payable in relation to such an extension .
518,See the section on “Fees and Expenses” for further details) .
519,"If a Creation Application is received on a day which is not a Dealing Day or is received after the Dealing Deadline (see “Description of the iShares Core Hang Seng Index ETF”) on a Dealing Day, that Creation Application shall be treated as having been received at the opening of business on the next following Dealing Day, which shall be the relevant Dealing Day for the purposes of that Creation Application ."
520,"1 1 No Units shall be issued to any Participating Dealer unless the application is in a form and substance satisfactory to, and accompanied by such documents as may be required by, the Trustee and the Manager in accordance with the Operating Guidelines ."
521,The Manager may charge a Transaction Fee in respect of Creation Applications and may on any day vary the rate of the Transaction Fee it charges (but not as between different Participating Dealers in respect of the same Index Fund) .
522,The Transaction Fee shall be paid by or on behalf of the Participating Dealer applying for such Units for the benefit of the Trustee and/or the Service Agent .
523,See the section on “Fees and Expenses” for further details .
524,"Any commission, remuneration or other sum payable by the Manager to any agent or other person in respect of the issue or sale of any Unit shall not be added to the Issue Price of such Unit and shall not be paid from the assets of the iShares Core Hang Seng Index ETF ."
525,"The Trustee shall be entitled to refuse to enter (or allow to be entered) Units in the register if at any time the Trustee is of the opinion that the provisions, in regard to the issue of Units, are being infringed ."
526,"Evidence of Unitholding Units will be deposited, cleared and settled by CCASS ."
527,"Units are held in registered entry form only, which means that no Unit certificates are issued ."
528,HKSCC Nominees Limited is the registered owner (i .
529,the sole holder of record) of all outstanding Units deposited with CCASS and is holding such Units for the participants in accordance with the General Rules of CCASS .
530,"Furthermore, the Trustee and the Manager acknowledge that pursuant to the General Rules of CCASS neither HKSCC Nominees Limited nor HKSCC has any proprietary interest in the Units ."
531,Investors owning Units in CCASS are beneficial owners as shown on the records of the participating brokers or the relevant Participating Dealer(s) (as the case may be) .
532,"Restrictions on Unitholders The Manager has power to impose such restrictions as it may think necessary for the purpose of ensuring that no Units are acquired or held which would result in such holding being:– • a breach of the law or requirements of any country or governmental authority or any stock exchange on which the Units are listed in circumstances which, in the Manager’s opinion, might result in the Trust or the iShares Core Hang Seng Index ETF being adversely affected which the Trust or the iShares Core Hang Seng Index ETF might not otherwise have suffered; or • in the circumstances which, in the Manager’s opinion, may result in the Trust or the iShares Core Hang Seng Index ETF incurring any withholding or any tax liability or suffering any other pecuniary disadvantage which the Trust or the iShares Core Hang Seng Index ETF might not otherwise have incurred or suffered ."
533,"Upon notice that any Units are so held, the Manager may require such Unitholders to redeem or transfer such Units in accordance with the provisions of the Trust Deed ."
534,A person who becomes aware that he is holding or owning Units in breach of any of the above restrictions is required either to redeem his Units in accordance with the Trust Deed or to transfer his Units to a person whose holding would be permissible under this Prospectus and the Trust Deed in a manner that would result in such Unitholder no longer being in breach of the restrictions above .
535,"Cancellation of Units The Trustee shall cancel Units created and issued in respect of a Creation Application if it has not received good title to all Securities and/or cash (including Duties and Charges) relating to the Creation Application by the Settlement Day, provided that the Manager may at its discretion, with the approval of the Trustee, (a) extend the settlement period (either for the Creation Application as a whole or for a particular Security) such extension to be on such terms and conditions (including as to the payment of collateral and an Extension Fee to the Manager or the Trustee or their Connected Persons or otherwise) as the Manager may determine or (b) partially settle the Creation Application to the extent to which Securities and/or cash has been vested in the Trustee, on such terms and conditions the Manager may determine including terms as to any extension of the settlement period for the outstanding Securities and/or cash ."
536,"1 2 Upon the cancellation of any Units as provided for above or if a Participating Dealer otherwise withdraws a Creation Application other than in certain circumstances contemplated in the Trust Deed, any Securities and/or cash received by or on behalf of the Trustee in connection with a Creation Application shall be redelivered to the Participating Dealer (without interest) and the relevant Units shall be deemed for all purposes never to have been created and the applicant therefore shall have no right or claim against the Manager or the Trustee in respect of such cancellation provided that: • the Manager may charge the Participating Dealer for the account of the Trustee and/or the Registrar an Application Cancellation Fee; see the section on “Fees and Expenses” for further details; • the Manager may at its discretion require the Participating Dealer to pay to the Trustee for the account of the iShares Core Hang Seng Index ETF in respect of each Unit so cancelled Cancellation Compensation, being the amount (if any) by which the Issue Price of each such Unit exceeds the Redemption Value which would have applied in relation to each such Unit if a Participating Dealer had, on the date on which such Units are cancelled, made a Redemption Application, plus any charges, expenses and losses incurred by the iShares Core Hang Seng Index ETF as a result of such cancellation; • the Trustee and/or the Service Agent shall be entitled to the Transaction Fee payable in respect of a Redemption Application; see the section on “Fees and Expenses” for further details; and • no previous valuations of the iShares Core Hang Sang Index ETF shall be re-opened or invalidated as a result of the cancellation of such Units ."
537,Redemption of Units Redemption Applications may only be made by a Participating Dealer in respect of an Application Unit size or whole multiple thereof .
538,"Participating Dealer may redeem Units on any Dealing Day in accordance with the Operating Guidelines, by submitting a Redemption Application to the Trustee ."
539,The Manager may charge a Transaction Fee in respect of Redemption Applications .
540,The Transaction Fee shall be paid by or on behalf of the Participating Dealer submitting the Redemption Application(s) (and may be set off and deducted against any amount due to the Participating Dealer in respect of such Redemption Application(s)) for the benefit of the Trustee and/or the Service Agent .
541,See the section on “Fees and Expenses” for further details .
542,Investors cannot acquire or redeem Units directly from the iShares Core Hang Seng Index ETF .
543,Only Participating Dealers may submit redemption applications to the Manager .
544,"The Manager expects that Participating Dealers will generally accept and submit redemption requests received from third parties, subject to normal market conditions and their client acceptance procedures ."
545,Participating Dealers may impose fees and charges in handling any redemption request which would increase the cost of investment and or reduce the redemption proceeds .
546,Investors are advised to check with the Participating Dealers as to relevant fees and charges .
547,"You should note although the Manager has a duty to closely monitor the operations of the Trust, neither the Manager nor the Trustee is empowered to compel any Participating Dealer to disclose its fees agreed with specific clients or other proprietary or confidential information to the Manager, or to accept any such application requests received from third parties ."
548,"In addition, neither the Trustee nor the Manager can ensure effective arbitrage by the Participating Dealer ."
549,"If a Redemption Application is received on a day which is not a Dealing Day or is received after the Dealing Deadline (see the “Description of the iShares Core Hang Seng Index ETF”) on a Dealing Day, the Redemption Application shall be treated as having been received at the opening of business on the next following Dealing Day ."
550,"For the purpose of valuation, the relevant Valuation Point shall be the Valuation Point for the Dealing Day on which the Redemption Application is treated as having been received ."
551,"On a redemption, a Participating Dealer shall have transferred to it Securities or cash or a combination of Securities and cash in accordance with the Operating Guidelines ."
552,"1 3 The Manager shall, on receipt of an effective Redemption Application for the iShares Core Hang Seng Index ETF from a Participating Dealer, effect the redemption of the relevant Units in Application Unit size in accordance with any of (a), (b) or (c) below (or a combination of any or all of the same) as determined by the Manager in its discretion (note that any payments in cash will be made in the Base Currency):– (a) require the Trustee to transfer to the Participating Dealer, in accordance with the Operating Guidelines, Securities constituting an application basket for the relevant Units plus, if the cash component is a positive value, a cash payment equivalent to the amount of the cash component ."
553,"If the cash component is a negative value, the Participating Dealer shall be required to make a cash payment equivalent to the amount of the cash component (expressed as a positive figure) to the Trustee ."
554,"The Participating Dealer shall be required to make a cash payment (if any) in respect of any Redemption Application in accordance with the Operating Guidelines; (b) require the Trustee to pay to the Participating Dealer, (i) a cash amount equivalent to the relevant application basket value plus (ii) an amount determined by the Manager for the purpose of compensating the Participating Dealer up to the amount by which the prices used when valuing the Securities of the iShares Core Hang Seng Index ETF for the purpose of such Redemption Application are less than the sale prices actually received or to be received in selling the Securities for the iShares Core Hang Seng Index ETF (after the deduction from the relevant sale prices of any Duties and Charges in respect of such disposal of Securities); or (c) require the Trustee to pay to the Participating Dealer a cash amount equivalent to the Redemption Value of the relevant Units minus such sum as the Manager in its discretion considers appropriate for the Duties and Charges ."
555,"In the event that the iShares Core Hang Seng Index ETF has insufficient cash to pay any cash amount payable, the Manager may effect sales of the Deposited Property of the iShares Core Hang Seng Index ETF, or borrow moneys in accordance with the Trust Deed, to provide the cash required ."
556,"To be effective, a Redemption Application must: • be given by a Participating Dealer in accordance with the Operating Guidelines; • specify the number and class of Units which is the subject of the Redemption Application; and • include the certifications required in the Operating Guidelines in respect of redemptions of Units, together with such certifications and opinions of counsel as the Trustee and the Manager may consider necessary to ensure compliance with applicable Securities and other laws in relation to the redemption of Units which are the subject of the Redemption Application ."
557,A Redemption Application once given cannot be revoked or withdrawn without the consent of the Manager .
558,The Redemption Value of Units tendered for redemption and cancellation shall be the Net Asset Value per Unit of the iShares Core Hang Seng Index ETF rounded to the nearest 4 decimal places .
559,The Manager may deduct from the redemption proceeds such sum (if any) as the Manager may consider represents an appropriate provision for Duties and Charges and/or the Transaction Fee .
560,"To the extent that the cash amount is insufficient to pay such Duties and Charges and/or the Transaction Fee payable on such redemption, the Participating Dealer shall promptly pay the shortfall in the Base Currency of the iShares Core Hang Seng Index ETF to or to the order of the Trustee ."
561,"The Trustee shall not be obliged to deliver (and shall have a general lien over) any Security to be transferred in respect of the relevant Redemption Application until such shortfall and any cash amount, Transaction Fee and Extension Fee payable by the Participating Dealer is paid in full in cleared funds to or to the order of the Trustee ."
562,"1 4 Any accepted Redemption Application will be effected by the transfer or payment of Securities or cash or a combination of Securities and cash (at the discretion of the Participating Dealer) in accordance with the Operating Guidelines and the Trust Deed, on the Settlement Day provided that a Redemption Application duly signed by a Participating Dealer (to the satisfaction of the Manager and, where any amount is to be paid by telegraphic transfer to a bank account in Hong Kong or New York State, verified in such manner as may be required by, and to the satisfaction of, the Trustee) has been received and provided further that the Manager shall have received (unless otherwise provided in the Operating Guidelines) the original (and not a faxed copy) of the certificates (if any) representing the Units to be cancelled (or an indemnity in terms acceptable to the Trustee) and the full amount of any amount payable by the Participating Dealer including any Duties and Charges and the Transaction Fee have been either deducted or otherwise paid in full ."
563,"Provided that on the relevant Settlement Day in relation to an effective Redemption Application:– • the Units, which are the subject of the Redemption Application, shall be redeemed and cancelled; • the iShares Core Hang Sang Index ETF shall be reduced by the cancellation of those Units but, for valuation purposes only, such Units shall be deemed to have been redeemed and cancelled after the Valuation Point as at the Dealing Day on which the Redemption Application was received; and • the name of the holder of such Units shall be removed from the register in respect of those Units on the relevant Settlement Day, the Trustee shall transfer Securities and/or cash relevant to the Redemption Application out of the assets of the iShares Core Hang Seng Index ETF to the Participating Dealer in accordance with the Operating Guidelines ."
564,"No Security or cash shall be transferred or paid in respect of any Redemption Application unless Units, which are the subject of the Redemption Application, have been delivered to the Manager for redemption by such time on the Settlement Day as the Trustee and the Manager shall for the time being prescribe for Redemption Applications generally ."
565,"In the event that Units, which are the subject of a Redemption Application, are not delivered to the Manager for redemption in accordance with the foregoing:– • the Redemption Application shall be deemed never to have been made except that the Transaction Fee in respect of such application shall remain due and payable and once paid, shall be retained by the Trustee and/or the Service Agent; • the Manager may charge the Participating Dealer for the account of the Trustee and/or the Registrar an Application Cancellation Fee; • the Manager may at its discretion require the Participating Dealer to pay to the Trustee, for the account of the iShares Core Hang Seng Index ETF, in respect of each Unit Cancellation Compensation, being (a) the amount (if any) by which the Redemption Value of each such Unit is less than the Issue Price which would have applied in relation to each such Unit if a Participating Dealer had, on the actual date when the Manager is able to repurchase the replacement Securities, made a Creation Application, plus (b) such other amount as the Manager reasonably determines as representing any charges, expenses and losses incurred by the iShares Core Hang Seng Index ETF as a result of any such cancellation; and • no previous valuations of the iShares Core Hang Sang Index ETF shall be re-opened or invalidated as a result of an unsuccessful Redemption Application ."
566,"Notwithstanding a Multi-Counter being adopted, any cash proceeds received by a Participating Dealer in a Redemption Application shall be paid only in the Base Currency of the iShares Core Hang Seng Index ETF ."
567,"The Manager, with the approval of the Trustee, may at its discretion extend the settlement period such extension to be on such terms and conditions (including as to the payment of an Extension Fee to the Manager or the Trustee or their Connected Persons or otherwise) as the Manager may determine but, in any event, not later than one month from the receipt of an effective Redemption Application ."
568,1 5 The Manager may charge a Transaction Fee in respect of Redemption Applications and may on any day vary the amount of the Transaction Fee it charges (but not as between different Participating Dealers) .
569,The Transaction Fee shall be paid by or on behalf of the Participating Dealer submitting the Redemption Application(s) (and may be set off and deducted against any cash amount due to the Participating Dealer in respect of such Redemption Application(s)) .
