sentence_id,text
225,"Investment Policies Indexing Investment Approach Investment Funds are passively managed and do not require the Manager to actively buy and sell Securities based on the Manager’s judgment derived from research, analysis or otherwise."
226,"Unlike a more “traditional” actively managed investment fund the Investment Funds do not attempt to outperform the market, the relevant Underlying Indices or some other benchmarks."
227,"Instead, the passive indexing investment approach of the Manager aims to deliver an investment performance which closely corresponds, before the deduction of fees and expenses, to the performance o f the relevant Underlying Index."
228,The passive indexing approach of the Manager will involve the use of either a replication strategy and/or a representative sampling strategy as described below.
229,"The use of a passive indexing investment approach may reduce s ome of the risks of active management, such as poor investment decisions, but may potentially involve other risks."
230,An indexing investment approach may also help increase after-cost performance by keeping portfolio turnover low in comparison to actively managed investment funds.
231,The Trust is designed for investors who want a relatively inexpensive passive approach to investing in a (generally diversified) portfolio that is based on the relevant Underlying Index.
232,"In some cases, the relevant Investment Fund may also invest in certain Index Securities that may be difficult to purchase or hold, or may otherwise be unavailable to retail investors."
233,The Trust offers investors a convenient way to obtain index -based exposure to the relevant Underlying Index.
234,"However, movements in the prices of Units may be volatile."
235,"Therefore, if you purchase Units, you should be able to tolerate sudden, or even drastic, changes in the value of your investment."
236,The Manager cannot assure that any Investment Fund will achieve its investment objective.
237,20 MAIN\CHWINN\20768184_2.docx The Manager generally seeks to achieve the objective of each Investment Fund primarily by investing in Index Securities comprised in the relevant Underlying Index.
238,"Each Investment Fund operates as an index fund and will not be actively manag ed; as such, adverse performance of an Index Security from an Investment Fund’s portfolio will ordinarily not result in the elimination of the Index Security from an Investment Fund’s portfolio."
239,An Investment Fund may not invest in all of the Index Securit ies of its Underlying Index.
240,"Some Investment Funds may, if in the Manager’s opinion it is in the interest of such Investment Fund and will assist such Investment Fund to achieve its investment objectives, even invest in Securities that are not in their Und erlying Indices (subject to the applicable investment restrictions)."
241,"Investment Funds may deviate from their investment strategies in limited circumstances, please refer to the section headed, “Investment and Allocation of Assets” for further details."
242,"Replication Strategy Where an index-tracking fund adopts the replication strategy as its indexing strategy, it will invest all, or substantially all, of the assets of the Investment Fund directly in substantially all the Index Securities constituting the Underlying Index in substantially the same weightings (i.e."
243,proportions) as these Index Securities have in the Underlying Index.
244,"When an Index Security ceases to be a constituent of the Underlying Index, rebalancing occurs which involves, inter alia, selling the outgoing Security and using the proceeds to invest in the incoming Security."
245,"Representative Sampling Strategy Where an index-tracking fund adopts the representative sampling strategy as its indexing strategy, it will invest in a representative sample of the Index Securities of the Underlying Index selected by the Manager using quantitative analytical models in a technique known as “portfolio optimisation”, under which each Index Security is considered for inclusion in the index -tracking fund based on its capitalisation, industry and/or fundamental investment characteristics."
246,"Under the representative sampling strategy, an Investment Fund may not, at a given time, hold all of the Index Securities constituting the relevant Underlying Index and may overweig ht the holding of certain Index Securities relative to such Index Securities’ weightings in the relevant Underlying Index on the condition that the maximum extra weighting in any Index Security will not exceed 3% under normal circumstances or such other pe rcentages as determined by the Manager after consultation with the Commission."
247,"The Manager seeks to construct the portfolio of the index - tracking fund so that, its overall capitalisation, industry and fundamental investment characteristics are like those of the Underlying Index."
248,"Over time, the Manager may alter (or “rebalance”) the portfolio composition of an index -tracking fund to reflect changes in the characteristics of its Underlying Index or to bring the performance and characteristics of an index -tracking fund more in line with that of its Underlying Index."
249,The Manager may review each index -tracking fund regularly and may adjust the relevant Investment Fund’s portfolio to conform to changes in the composition of the Underlying Index.
250,These rebalanc ings will require an index -tracking fund to incur transaction costs and other expenses.
251,"Switching between the Strategies Whilst the replication strategy is likely to track the performance of the relevant Underlying Index more closely when compared to the r epresentative sampling strategy, it may not be the most efficient way to track the performance of the relevant Underlying Index."
252,"Also, it may not always be possible or it may be difficult to buy or hold certain Index Securities comprising the Underlying Index."
253,"The Manager may therefore, in the appropriate circumstances, choose to use a representative sampling strategy, having regard to the number of Index Securities constituting the 21 MAIN\CHWINN\20768184_2.docx Underlying Index, the liquidity of such Index Securities, any restrictions on the ownership of such Index Securities, the transaction expenses and other trading costs, and tax and other regulatory restrictions."
254,"Investors should note that the Manager may switch between the above investment strategies, without prior notice to inves tors, in its absolute discretion as often as it believes appropriate in order to achieve the investment objective of the relevant Investment Fund by tracking the relevant Underlying Index as closely (or efficiently) as possible for the benefit of investors."
255,Investment and Allocation of Assets Each Investment Fund has a policy to remain as fully invested as practicable.
256,"Each Investment Fund will normally have at least 95% of its total assets invested in Index Securities comprised in the Underlying Index, bas ed on either the replication strategy or the representative sampling strategy described above, except, in limited circumstances, to help meet Realisation Applications."
257,"To manage corporate actions and index changes in smaller markets, some Investment Funds will at all times have at least 80% of their total assets invested in Index Securities comprised in the Underlying Index, based on either the representative sampling strategy or the replication strategy, and at least half of the remaining 20% of their tota l assets invested in such Index Securities or in Securities included in the relevant market, but not in the relevant Underlying Index."
258,"The Manager may invest an Investment Fund’s remaining assets in money market instruments or funds that invest exclusivel y in money market instruments, in stocks that are in the relevant market but not the Investment Fund’s Underlying Index that are intended to help an Investment Fund achieve its investment objective."
259,"Future Developments The Manager may, in the future, invest an Investment Fund in securities contracts and investments other than those listed herein, provided they are consistent with the Investment Fund's investment objective and do not violate any investment restrictions or policies."
260,Any change in investment objective and policy of an Investment Fund is subject to prior approval of the Commission and not less than one month’s prior notice (or such other notice period as agreed with the Commission) will be given to Unitholders.
261,22 MAIN\CHWINN\20768184_2.docx RISK FACTORS Investments involve risks.
262,Each Investment Fund is subject to market fluctuations and to the risks inherent in all investments.
263,The price of Units of each Investment Fund and the income from them may go down as well as up and an investor may not get back part or all of the entire amount they invest.
264,"The performance of each Investment Fund will be affected by a number of risk factors, including those set out below."
265,"Some or all of the risk factors may adversely affect an Investment Fund’s Net Asset Value, y ield, total return and/or its ability to achieve its investment objective."
266,There is no assurance that an Investment Fund will achieve its investment objective.
267,"Investors should carefully consider the risks of investing in an Investment Fund in light of t heir financial circumstances, knowledge, experience and other circumstances, and should seek independent professional advice as appropriate."
268,Additional risks associated with the relevant Investment Fund are further discussed in Part 2 of this Prospectus relating to the relevant Investment Fund.
269,Principal Risk Factors Common to All Investment Funds General risks involved in investing in an Investment Fund.
270,"An investment in Units of an Investment Fund also involves risks similar to those of investing in a br oad-based portfolio of equity securities traded on exchanges in the relevant overseas securities market, including market fluctuations caused by factors such as economic and political developments, changes in interest rates and perceived trends in stock pr ices."
271,"The principal risk factors, which could decrease the value of your investment, are listed and described below:  less liquid and less efficient securities markets;  greater price volatility;  exchange rate fluctuations and exchange controls;  less publicly available information about issuers;  the imposition of restrictions on the expatriation of funds or other assets of an Investment Fund;  higher transaction and custody costs and delays and risks of loss attendant in settlement procedures;  difficulties in enforcing contractual obligations;  lesser levels of regulation of the securities markets;  different accounting, disclosure and reporting requirements;  more substantial government involvement in the economy;  higher rates of inflation; and  greater social, economic, and political uncertainty and the risk of nationalization or expropriation of assets and risk of war or terrorism."
272,23 MAIN\CHWINN\20768184_2.docx Investment risk.
273,The Investment Funds are not principal guaranteed and the purchase of their Units is not the same as inve sting directly in the Index Securities comprised in the Underlying Index.
274,Operating risk.
275,There is no assurance that the performance of each Investment Fund will be identical to the performance of the respective Underlying Index.
276,The level of fees and expe nses payable by the Investment Funds will fluctuate in relation to the Net Asset Value.
277,"Although the amounts of certain ordinary expenses of the Investment Funds can be estimated, the growth rate of the Investment Funds, and hence its Net Asset Value, cann ot be anticipated."
278,"Accordingly, no assurance can be given as to the performance of the Investment Funds or the actual level of their expenses."
279,"Under the terms of the Trust Deed and as summarised under the section headed “Termination of the Trust or an Inve stment Fund” of Part 1 of this Prospectus, the Manager may terminate any Investment Fund."
280,"On the termination of an Investment Fund, the Investment Fund will be liquidated and investors will receive distributions of cash although the Manager has the power to decide to make distributions in specie."
281,Market Risk.
282,"Market risk includes such factors as changes in economic environment, consumption pattern, lack of publicly available information of investments and their issuers and investors’ expectations, etc."
283,whic h may have significant impact on the value of the investments.
284,"Usually, emerging markets tend to be more volatile than developed markets and may experience substantial price volatility."
285,"Any options, warrants and derivatives in an Investment Fund may also expose the Investment Fund significantly to the fluctuations in the market."
286,Market movements may therefore result in substantial fluctuations in the Net Asset Value per unit of the Investment Fund.
287,The price of Units and the income from them may go down as well as up.
288,Asset Class Risk.
289,"Although the Manager is responsible for the continuous supervision of the investment portfolio of each Investment Fund, the returns from the types of Securities in which an Investment Fund invests may underperform returns from other securities markets or from investment in other assets."
290,Different types of Securities tend to go through cycles of out - performance and underperformance when compared with other general securities markets.
291,Tracking Error Risk.
292,An Investment Fund’s returns may deviate from the Underlying Index due to a number of factors.
293,"For example, the fees and expenses of an Investment Fund, liquidity of the market, imperfect correlation of returns between an Investment Fund’s assets and the Securities constitut ing its Underlying Index, rounding of share prices, foreign exchange costs, changes to the Underlying Indices and regulatory policies may affect the Manager’s ability to achieve close correlation with the Underlying Index of each Investment Fund."
294,"Further, an Investment Fund may receive income (such as interests and dividends) from its assets while the Underlying Index does not have such sources of income."
295,"There is no guarantee or assurance of exact or identical replication at any time of the performance o f the relevant Underlying Index, nor is there any guarantee or assurance that the use of representative sampling strategy would help avoid the tracking error and each Investment Fund’s returns may therefore deviate from its Underlying Index."
296,"Although the Manager regularly monitors the tracking error of each Investment Fund, there can be no assurance that any Investment Fund will achieve any particular level of tracking error relative to the performance of its Underlying Index."
297,Concentration Risk.
298,"If the Underlying Index of an Investment Fund is concentrated in a particular stock or group of stocks of a particular industry or group of industries, that Investment Fund may be adversely affected by or depend heavily on the performance of those stocks and be sub ject to price volatility."
299,"In addition, the Manager may invest a significant percentage or all of the assets of an Investment Fund in a single stock, group of stocks, industry or group of industries, and the performance of the Investment Fund could be close ly tied to that stock, group of stocks, industry 24 MAIN\CHWINN\20768184_2.docx or group of industries and could be more volatile than the performance of other more diversified funds, and be more susceptible to any single economic, market, political or regulatory occurrence."
300,Single Country Risk.
301,"The investments of an Investment Fund which invest in a single country, are not as diversified as regional funds or global funds."
302,This means that such Investment Funds tend to be more volatile than other mutual funds and its portfolio value can b e exposed to country specific risks.
303,Futures Options and Other Derivatives.
304,"A derivative is a financial contract the value of which depends on, or is derived from, the value of an underlying asset such as a security or an index."
305,Each Investment Fund may i nvest in stock index future contracts and other derivatives unless otherwise stated.
306,"Compared to conventional securities, derivatives can be more sensitive to changes in interest rates or to sudden fluctuations in market prices due to both the low margin deposits required, and the extremely high degree of leverage involved in futures pricing."
307,"As a result, a relatively small price movement in a futures contract may result in immediate and substantial loss (or gain) to the Investment Fund."
308,Thus an Investment Fund’s losses may be greater if it invests in derivatives than if it invests only in conventional securities.
309,Foreign Exchange Risk.
310,"If an Investment Fund’s assets are generally invested in non -Hong Kong Securities, and if a substantial portion of the rev enue and income of an Investment Fund is received in a currency other than Hong Kong dollars, any fluctuation in the exchange rate of the Hong Kong dollar relative to the relevant foreign currency will affect the Net Asset Value of an Investment Fund denom inated in the Hong Kong dollar regardless of the performance of its underlying portfolio."
311,"If the relevant Investment Fund’s Net Asset Value is determined on the basis of the Hong Kong dollar, you may lose money if you invest in any Investment Fund if the l ocal currency of a foreign market depreciates against the Hong Kong dollar, even if the local currency value of an Investment Fund’s holdings goes up."
312,Emerging Market Risk.
313,Some overseas markets in which Investment Funds may invest are considered to be eme rging market countries.
314,Investment in these countries subjects an Investment Fund to a greater risk of loss than investments in a developed country.
315,"This is due to, among other things, greater market volatility, lower trading volume, political, social and economic instability, the risk of nationalization or expropriation of assets, settlement risk including higher transaction and custody costs and delays and risks of loss attendant in settlement procedures, unsophisticated laws, regulations and legal system which may affect the enforceability of the underlying investments, greater risk of market shut down and more governmental limitations on foreign investment than those typically found in a developed market."
316,Foreign Security Risk.
317,An Investment Fund may invest entirely within or may relate to the equity markets of a single country or region.
318,These markets may be subject to special risks associated with foreign investment including market fluctuations caused by factors affected by political and economic development.
319,Investing in the Securities of non-Hong Kong companies involves special risks and considerations not typically associated with investing in Hong Kong companies.
320,"These include differences in accounting, disclosure, auditing and financial reporting standards, the possibility of expropriation or confiscatory taxation, adverse changes in investment or exchange control regulations, the imposition of restrictions on the expatriation of funds or other assets of an Investment Fund, political instability which could affect local investments in foreign countries, and potential restrictions on the flow of international capital."
321,Non -Hong Kong companies may be subject to less governmental regulation than Hong Kong companies.
322,"Moreover, individual foreign economies may differ favourably or unfavourably from the Hong Kong economy in such respects as growth of gross domestic product, rate of inflation, capital reinvestment, resource self - sufficiency and balance of payment positions."
323,25 MAIN\CHWINN\20768184_2.docx Trading Risk.
324,"While the creation/realisation feature of the Trust is designed to make it more likely that Units will trade close to their Net Asset Value, disruptions to creations and realisations (for example, as a result of imposition of capital controls by a foreign government) may res ult in trading prices that differ significantly from Net Asset Value."
325,"Also, there can be no assurance that an active trading market will exist or maintain for Units of an Investment Fund on any securities exchange on which Units may trade."
326,The Net Asset Value of Units of an Investment Fund will also fluctuate with changes in the market value of an Investment Fund’s holdings of Securities and changes in the exchange rate between the Hong Kong dollar and the subject foreign currency.
327,The market prices of Uni ts will fluctuate in accordance with changes in Net Asset Value and supply and demand on any exchange on which Units are listed.
328,"The Manager cannot predict whether Units will trade below, at or above their Net Asset Value."
329,"Price differences may be due, in large part, to the fact that supply and demand forces in the secondary trading market for Units will be closely related, but not identical, to the same forces influencing the prices of the Index Securities trading individually or in the aggregate at any po int in time."
330,"Given, however, that Units must be created and realised in Application Unit aggregations (unlike shares of many closed -end funds, which frequently trade at appreciable discounts from, and sometimes at premiums to, their Net Asset Value), the Manager believes that ordinarily large discounts or premiums to the Net Asset Value of Units should not be sustained."
331,"In the event that the Manager suspends creations and/or realisations of Units of an Investment Fund, the Manager expects larger discounts or premiums."
332,There is no certain basis for predicting the sizes in which the Units in the Investment Fund may trade.
333,There can be no assurance that the Units in the Investment Fund will experience trading or pricing patterns similar to those of other excha nge traded funds which are issued by investment companies in other jurisdictions or are traded on the SEHK.
334,Foreign Exchange Transaction Risk.
335,"Foreign exchange transactions involve a significant degree of risk and the markets in which foreign exchange tran sactions are effected are highly volatile, highly specialised and highly technical."
336,"Significant changes, including changes in liquidity, may occur in such markets within very short periods of time, often within minutes."
337,"Foreign exchange transaction risks include, but are not limited to:  exchange rate risk;  maturity gaps (i.e., the potential changes in value to underlying investments that are affected by exchange rate fluctuations over a relevant period of time);  interest rate risk; and  potential interferen ce by government intervention through regulation of local exchange markets, foreign investment or particular transactions in foreign currency."
338,"If the Manager utilises foreign exchange transactions at an inappropriate time or judges market conditions, trends or correlations incorrectly, foreign exchange transactions may not serve their intended purpose of improving the correlation of an Investment Fund’s return with the performance of the Underlying Index and may lower the Investment Fund’s return."
339,The Investment Fund may experience losses if the values of its currency forwards and futures positions were poorly correlated with its other investments or if it could not close out its positions because of an illiquid market.
340,"In addition, each Investment Fund may incur transaction costs, including trading commissions, in connection with certain of its foreign exchange transactions."
341,26 MAIN\CHWINN\20768184_2.docx Liquidity Risk.
342,"The price at which Securities may be purchased or sold by an Investment Fund upon any rebalancing activities or otherwise and the value of the Units will be adversely affected if trading markets for the Investment Fund’s portfolio securities are limited, inefficient or absent or if bid-offer spreads are wide."
343,Passive Investments.
344,The Investment Funds are not actively mana ged.
345,Each Investment Fund invests in the Securities included in or reflecting its Underlying Index regardless of their investment merit.
346,The Manager does not attempt to select stocks individually or to take defensive positions in declining markets.
347,"Accordingly, the lack of discretion to adapt to market changes due to the inherent investment nature of each Investment Fund means that falls in the related Underlying Index are expected to result in a corresponding fall in the value of the relevant Investment Fund."
348,Management Risk.
349,"Because an Investment Fund may not fully replicate its Underlying Index and may hold non -index Securities, it is subject to management risk."
350,"This is the risk that the Manager’s strategy, the implementation of which is subject to a n umber of constraints, may not produce the intended results."
351,"In addition, in the interest of the Investment Fund, the Manager has absolute discretion to exercise shareholders’ rights with respect to Securities comprising the Investment Fund."
352,There can be no guarantee that the exercise of such discretion will result in the investment objective of the Investment Fund being achieved.
353,"Investors should also note that in certain cases, none of the Manager, the Investment Fund or the Unitholders has any voting righ ts with respect to Securities comprising the Investment Fund."
354,Restrictions on creation and realisation of Units.
355,Investors should note that an Investment Fund is not like a typical retail investment fund offered to the public in Hong Kong (for which units can generally be purchased and realised directly from the manager).
356,Units of the Investment Fund may only be created and realised in Application Unit sizes directly by Participating Dealers from the Manager and may not be created or realised directly by o ther investors from the Manager.
357,"Such other investors may only make a request (and if such investor is a retail investor, through a stockbroker which has opened an account with a Participating Dealer) to create or realise Units in Application Unit sizes t hrough a Participating Dealer which reserves the right to refuse to accept a request from an investor to create or realise Units under certain circumstances."
358,"Alternatively, investors may realize the value of their Units by selling their Units through an intermediary such as a stockbroker on the SEHK, although there is a risk that dealings on the SEHK may be suspended."
359,Please refer the sections Rejection of Creation of Units and Realisation of Units for details in relation to the circumstances under which c reation and realisation applications can be rejected.
360,Units may trade at prices other than NAV.
361,The Net Asset Value (“NAV”) of an Investment Fund represents the fair price for buying or selling Units.
362,"As with any listed fund, the market price of Units may sometimes trade above or below this NAV."
363,"There is a risk, therefore, that Unitholders may not be able to buy or sell at a price close to this NAV."
364,"The deviation from NAV is dependent on a number of factors, but will be accentuated when there is a large imbalance between market supply and demand for Index Securities or the index futures (as the c ase may be)."
365,The “bid/ask” spread (being the difference between the prices being bid by potential purchasers and the prices being asked by potential sellers) is another source of deviation from NAV.
366,"The bid/ask spread can widen during periods of market v olatility or market uncertainty, thereby increasing the deviation from NAV."
367,Investors should also note that the fact that you purchase the Units from the secondary market with premium does not mean that you are guaranteed of the return of the premium you pay.
368,"In the event that you are unable to get back the premium you pay, you will suffer loss when selling the Units."
369,Accounting Standards and Disclosure.
370,"The accounting, auditing and financial reporting standards in the countries that the portfolios of the I nvestment Funds may be exposed to may be 27 MAIN\CHWINN\20768184_2.docx different from international requirements, and investors should take this in account when making investment decisions."
371,Risk of Withdrawal of Authorization.
372,Each Investment Fund seeks to provide investment results th at closely correspond with the performance of the relevant Underlying Index.
373,Each Investment Fund has been authorized as a collective investment scheme under the Code by the Commission pursuant to section 104 of the Securities and Futures Ordinance.
374,"Howe ver, the Commission reserves the right to withdraw the authorization of the Investment Fund, for example, if the Commission considers the relevant Underlying Index is no longer considered acceptable to the Commission."
375,Risk of Early Termination.
376,"Under the t erms of the Trust Deed and as summarised under the section headed “Termination of the Trust or an Investment Fund” of this Prospectus, the Manager may terminate the Trust or an Investment Fund under certain circumstances."
377,"In the event of the early termin ation of an Investment Fund, the Investment Fund would have to distribute to the Unitholders their pro rata interest in the assets of the Investment Fund in accordance with the Trust Deed."
378,"It is possible that at the time of such sale or distribution, certa in investments held by the Investment Fund may be worth less than the initial cost of such investments, resulting in a substantial loss to the Unitholders."
379,"Moreover, any organisational expenses with regard to the Investment Fund that had not yet become ful ly amortised would be debited against Investment Fund’s net assets at that time."
380,Any amount distributed to the Unitholders may be more or less than the capital invested by the Unitholders.
381,Distribution risk.
382,"Dividend distributions are not guaranteed, and therefore, investors may not receive any dividends an Investment Fund."
383,Distributions out of capital or effectively out of capital risk.
384,"Subject to the distribution policy as specified in the Appendix of the r elevant Investment Fund, the Manager may at its discretion pay dividends out of the capital of an Investment Fund."
385,"The Manager may also, at its discretion, pay dividend out of gross income while all or part of the fees and expenses of the relevant Investment Fund are charged to/paid out of the capital of such Investment Fund, resulting in an increase in distributable income for the payment of dividends by the relevant Investment Fund and therefore, the Investment Fund may effectively pay dividend out of cap ital."
386,Payment of dividends out of capital or effectively out of capital amounts to a return or withdrawal of part of an investor’s original investment or from any capital gains attributable to that original investment.
387,Any distributions involving payment o f dividends out of or effectively out of an Investment Fund’s capital may result in an immediate reduction of the Net Asset Value per Unit Risk relating to Listing.
388,"The SEHK imposes certain requirements for the continued listing of Securities, including th e Units, on the SEHK."
389,Investors cannot be assured that the Investment Funds will continue to meet the requirements necessary to maintain the listing of Units on the SEHK or that the SEHK will not change the listing requirements.
390,"If the Units are delisted from the SEHK, the Manager may, in consultation with the Trustee, seek the Commission’s prior approval to operate the Investment Fund as an unlisted Investment Fund (subject to any necessary amendments to the rules of the Investment Fund) or terminate the Investment Fund and will notify investors accordingly."
391,Risk of suspension of trading on the SEHK.
392,"If trading of the Units of an Investment Fund on the SEHK is suspended or trading generally on the SEHK is suspended, then there will be no secondary market dealing for those Units."
393,Risks related to restrictions on foreign investors.
394,Asian stock exchanges may require prior governmental approvals or impose limits on the amount or types of securities or companies in 28 MAIN\CHWINN\20768184_2.docx which foreigners may invest.
395,"These restricti ons may limit the Investment Fund’s investment in certain countries, increase its costs and impact its ability to accurately match the Underlying Index."
396,Market interventions by governments and regulators.
397,"Governments and regulators may intervene in the fin ancial markets, such as by the imposition of trading restrictions, a ban on “naked” short selling or the suspension of short selling for certain stocks."
398,The operation and market making activities in respect of an Investment Fund may be affected by such ma rket interventions.
399,"Furthermore, such market interventions may have a negative impact on the market sentiment which may in turn affect the performance of the relevant Underlying Index and as a result the performance of the Investment Fund."
400,Reliance on Participating Dealer(s).
401,The issuance and realisation of Units may only be effected through Participating Dealer(s).
402,A Participating Dealer may charge a fee for providing this service.
403,"Participating Dealer(s) will not be able to issue or realise Units du ring any period when, amongst other things, settlement or clearing of Securities through the CCASS is disrupted or the Underlying Index(ices) is/are not compiled or published."
404,"In addition, Participating Dealer(s) will not be able to issue or realise Units if some other event occurs which impedes the calculation of the NAV of an Investment Fund or disposal of an Investment Fund’s portfolio securities cannot be effected."
405,"Since the number of Participating Dealers at any given time will be limited, and there may even be only one Participating Dealer at any given time, there is a risk that investors may not always be able to create or realise Units freely."
406,"Where a Participating Dealer appoints an agent or delegate (who is a CCASS participant) to perform certain CCASS-related functions, if the appointment is terminated and the Participating Dealer fails to appoint an alternative agent or delegate, or if the agent or delegate ceases to be a CCASS participant, the creation or realisation of Units by such Participating Dealer may also be affected."
407,Reliance on Market Makers.
408,"Investors should note that liquidity in the market for the Units may be adversely affected if there is no market maker for an Investment Fund, or, where there is a Dual Counter, if there is no ma rket maker for the HKD traded Units or no market maker for the RMB Traded Units of the relevant Investment Fund."
409,It is the Manager’s intention that there will always be at least one market maker in respect of the Units or for the Units traded in each counter (where there is a Dual Counter) and t he Manager will seek to ensure that at least one market maker for the Units of the relevant Investment Fund or for the Units traded in each counter (where there is a Dual Counter) gives not less than 3 months notice prior to terminating market making under the relevant market making agreement.
410,There may be less interest by potential market makers in making a market in Units denominated or traded in RMB.
411,"Furthermore, any disruption to the availability of RMB may adve rsely affect the capability of market makers in providing liquidity for RMB traded Units."
412,It is possible that there is only one SEHK market maker to an Investment Fund or to a counter of an Investment Fund and therefore it may not be practical for an Investment Fund to remove the only market maker to the Investment Fund (or to a counter) even if the market maker fails to discharge its duties as the sole market maker.
413,Licence to use the Underlying Index may be terminated.
414,The Manager has been granted a licence by each of the Index Providers to use the relevant Underlying Index in order to create an Investment Fund based on the relevant Underlying Index and to use certain trade marks and any copyright in the relevant Underlying Index.
415,Each licence agreement contains provisions for the indemnification of the Index Providers.
416,An Investment Fund may not be able to fulfil its objective and may be terminated if the index licence agreement between the Manager and the relevant Index Provider is terminated.
417,An Inve stment Fund may also be terminated if the relevant Underlying Index ceases to be compiled or published and there is no replacement Underlying Index using the same or substantially similar formula for the method of calculation as used in calculating the relevant Underlying Index.
418,29 MAIN\CHWINN\20768184_2.docx Compilation of Underlying Index.
419,"Each Investment Fund is not sponsored, endorsed, sold or promoted by the relevant Index Provider."
420,"Each Index Provider makes no representation or warranty, express or implied, to investors in the re levant Investment Fund or other persons regarding the advisability of investing in Securities or futures generally or in the relevant Investment Fund particularly."
421,"Each Index Provider has no obligation to take the needs of the Manager or investors in the relevant Investment Fund into consideration in determining, composing or calculating the relevant Underlying Index."
422,"There is no assurance that the Index Provider will compile the relevant Underlying Index accurately, or that the relevant Underlying Index will be determined, composed or calculated accurately, and consequently there can be no guarantees that its actions will not prejudice the interests of the relevant Investment Fund, the Manager or investors."
423,Composition of the Underlying Index may change.
424,"The composition of the Index Securities constituting the relevant Underlying Index will change as the Index Securities may be delisted, or as new Securities or futures are included in the relevant Underlying Index."
425,When this happens the weightings or composition of the Securities owned by an Investment Fund would be changed as considered appropriate by the Manager in order to achieve the investment objective.
426,"Thus, an investment in Units will generally reflect the relevant Underlying Index as its constit uents change and not necessarily the way it is comprised at the time of an investment in Units."
427,Computation basis of the Underlying Index may change.
428,"The process and the basis of computing and compiling the Underlying Index and any of its related formulae , constituent companies and factors may also be changed or altered by the Index Provider at any time without notice."
429,"There is also no warranty, representation or guarantee given to the investors as to the accuracy or completeness of the Underlying Indices , their computation or any information related thereto."
430,Risk of War or Terrorist Attacks.
431,"There can be no assurance that there will not be any terrorist attacks which could have direct or indirect effect on the markets in which investments of an Investment Fund may be located and the corresponding political and/or economic effects arising therefrom if any, may in turn adversely affect the operation and profitability of the Investment Fund."
432,Contagion across Investment Funds risk.
433,The Trust Deed allows the Trustee and the Manager to issue Units in separate Investment Funds as separate trusts.
434,The Trust Deed provides for the manner in which the liabilities are to be attributed across the various Investment Funds under the Trust (liabilities are to be attribut ed to the specific Investment Fund in respect of which the liability was incurred).
435,A person to whom such a liability is owed has no direct recourse against the assets of the relevant Investment Fund (in the absence of the Trustee granting that person a se curity interest).
436,"However, the Trustee will have a right of reimbursement and indemnity out of the assets of the Trust as a whole or any part thereof, against any action, costs, claims, damages, expenses or demands relating to the Trust as a whole, which m ay result in Unitholders of one Investment Fund being compelled to bear the liabilities incurred in respect of other Investment Fund in which such Unitholders do not themselves own units, if there are insufficient assets in that other Investment Fund to sa tisfy the amount due to the Trustee."
437,"Accordingly, there is a risk that liabilities of one Investment Fund may not be limited to that particular Investment Fund and may be required to be paid out of one or more other Investment Funds."
438,Non-recognition of Investment Fund segregation risk.
439,"The assets and liabilities of each of the Investment Funds under the Trust will be tracked, for book keeping purposes, separately from the assets and liabilities of any other Investment Funds, and the Trust Deed provides tha t the assets of each of the Investment Funds should be segregated as separate trusts from each other."
440,There is no guarantee that the courts of any jurisdiction outside Hong Kong will respect the limitations 30 MAIN\CHWINN\20768184_2.docx on liability and that the assets of any particula r Investment Fund will not be used to satisfy the liabilities of any other Investment Fund.
441,Risks relating to FATCA.
442,The US Foreign Account Tax Compliance Act (“ FATCA”) imposes a 30% withholding tax on certain U.S.
443,source withholdable payments to foreign financial institutions (“FFI” or “FFIs”) (such as the Trust and each Investment Fund) that are not FATCA compliant.
444,"The US Internal Revenue Service (“ IRS”) has released regulations and other guidance that provide for the phased implementation of FATCA, whereby an FFI that is not otherwise exempt or treated as deemed-compliant should register with the IRS, perform due diligence, withholding and reporting obligations with respect to financial accounts maintained by the FFI."
445,The United States Department of t he Treasury and Hong Kong have entered into an intergovernmental agreement based on the “Model 2” format (“ Model 2 IGA”) on 30 June 2014.
446,"In order to comply with FATCA and to avoid the above -mentioned withholding tax, the Trust and each Investment Fund has completed its FATCA registraton with the IRS."
447,"Under the Model 2 IGA, the Trust and the Investment Funds will, with the consent from the Unitholders, provide the IRS with information on the identity, account balance and income received by Unitholders that are specified US persons (within the meaning of the Internal Revenue Code) (“ Specified US Persons ”) or, in case of a Non-US entity that is classified as passive nonfinancial foreign entity (“ Passive NFFE ”), on information of any controlling persons that a re Specified US Persons."
448,Please note that Unitholders that are found reportable but do not provide consent to the Trust and the Investment Funds would still be reported to the IRS.
449,"Although the Manager, the Trust and the Investment Funds will endeavour to satisfy any obligations imposed on the Investment Funds to avoid the imposition of FATCA withholding tax, no assurance can be given that the Trust and each Investment Fund will be able to fully satisfy these obligations."
450,"If the Trust and any Investment Fund becomes subject to a withholding tax as a result of FATCA, the Net Asset Value of such Investment Fund may be adversely affected and such Investment Fund and its Unitholders may suffer material loss."
451,"The Trust and the Investment Funds’ ability to comply with FATCA will depend on each Unitholder providing the Manager with information that the Manager requests concerning the Unitholder or its direct or indirect owners, if applicable."
452,"As at the date of th is Prospectus, all Units in the Investment Funds are registered in the name of HKSCC Nominees Limited."
