sentence_id,text
288,"In addition, where the Sub-Funds under the Trust hold in aggregate more than the limit o f 10% of the ordinary shares issued by any single issuer and the SFC has not agreed to waive this prohibition under the Code, the Manager will make it a priority objective to take all other necessary steps within a reasonable period to remedy such breach, taking into account the interests of the Unitholders."
289,"The Manager shall notify the SFC and publish a notice of suspension following the suspension, and at least once a month during the suspension, on its website at www.bmo.hk/etfs (the contents of which and of other websites referred to in this Prospectus have not been reviewed by the SFC) or in such other publications as it decides."
290,29 The Manager shall consider any Redemption Application or any Creation Application re ceived during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension.
291,The period for settlement of any redemption will be extended by a period equal to the length of the period of suspension.
292,"A Participating Dealer may, at any time after a suspension has been declared and before termination of such suspension, withdraw any Creation Application or Redemption Application by notice in writing to the Manager and the Manag er shall promptly notify and request the Trustee to return to the Participating Dealer any Securities and/or cash received by it in respect of the Creation Application (without interest) as soon as practicable."
293,A suspension shall remain in force until the earlier of (a) the Manager declaring the suspension is at an end; and (b) the first Dealing Day on which (i) the condition giving rise to the suspension shall have ceased to exist; and (ii) no other condition under which suspension is authorised exists.
294,"Evidence of Unitholding Units will be deposited, cleared and settled by the CCASS."
295,"Units are held in registered entry form only, which means that no Unit certificates are issued."
296,HKSCC Nominees Limited is the registered owner (i.e.
297,the sole holder of record ) of all outstanding Units deposited with the CCASS and is holding such Units for the participants in accordance with the General Rules of CCASS.
298,"Furthermore, the Trustee and the Manager acknowledge that pursuant to the General Rules of CCASS neither HKSC C Nominees Limited nor HKSCC has any proprietary interest in the Units."
299,Investors owning Units in CCASS are beneficial owners as shown on the records of the participating brokers or the relevant Participating Dealer(s) (as the case may be) who are participants of CCASS.
300,"Restrictions on Unitholders The Manager has power to impose such restrictions as it may think necessary for the purpose of ensuring that no Units are acquired or held which would result in such holding being: (a) a breach of the law or requ irements of any country or governmental authority or any stock exchange on which the Units are listed in circumstances which, in the Manager's opinion, might result in the Trust or the Sub-Fund suffering any adverse effect which the Trust or the Sub-Fund might not otherwise have suffered; or (b) in the circumstances which, in the Manager’s opinion, may resul t in the Trust or the Sub-Fund incurring any tax liability or suffering any other pecuniary disadvantage which the Trust or the Sub-Fund might not otherwise have incurred or suffered."
301,"Upon notice that any Units are so held, the Manager may require such Unitholders to redeem or transfer such Units in accordance with the provisions of the Trust Deed."
302,A person who becomes aware that he is holding or owning Units in breach of any of the above restrictions is required either to redeem his Units in accordance with the Trust Deed or to transfer his Units to a person whose holding would be permissible under this Prospectus and the Trust Deed in a manner that woul d result in such Unitholder no longer being in breach of the restrictions above.
303,Transfer of Units The Trust Deed provides that a Unitholder may transfer Units with the consent of the Manager.
304,"As all Units will be held in CCASS, the Manager’s consent is d eemed given where an investor is transferring his interest in Units within CCASS."
305,"A Unitholder is entitled to transfer Units held by him by using the standard transfer form issued by SEHK or by an instrument in writing in such other form (and if the transferor or the transferee is a clearing house or its nominee(s), by hand or by machine imprinted signature or by such other manner of execution) as the Trustee may from time to time approve."
306,The transferor will be deemed to remain the Unitholder of the Unit s transferred until the name of the transferee is entered in the register of Unitholders in respect of the Units being 30 transferred.
307,Each instrument of transfer must relate to a single Sub-Fund only.
308,"If and to the extent that all Units are deposited, clear ed and settled in CCASS, HKSCC Nominees Limited will be the sole Unitholder, holding such Units for the persons admitted by HKSCC as a participant of CCASS and to whose account any Units are for the time being allocated in accordance with the General Rules of CCASS."
309,"31 EXCHANGE LISTING AND TRADING (SECONDARY MARKET) General The purpose of the listing of the Units on the SEHK is to enable investors to buy and sell Units on the secondary market, normally via a broker or dealer in smaller quantities than would b e possible if they were to subscribe and/or redeem Units in the primary market."
310,The market price of a Unit listed or traded on the SEHK may not reflect the Net Asset Value per Unit.
311,Any transactions in the Units on the SEHK will be subject to the customary brokerage commissions and/or transfer taxes associated with the trading and settlement through the SEHK.
312,There can be no guarantee that once the Units are listed on the SEHK they will remain listed.
313,The Manager will ensure that at least one Market Maker w ill maintain a market for the Units.
314,"Broadly, the obligations of a Market Maker will include quoting bid and offer prices on the SEHK with the intention of providing liquidity."
315,"Given the nature of the Market Maker’s role, the Manager will make available to a Market Maker, the portfolio composition information made available to a Participating Dealer."
316,Units may be purchased from and sold through the Market Makers.
317,"However, there is no guarantee or assurance as to the price at which a market will be made."
318,"In maintaining a market for Units, the Market Makers may make or lose money based on the differences between the prices at which they buy and sell Units, which is to a certain extent dependent on the difference between the purchase and sale prices of the und erlying Securities comprised within the Index."
319,Market Makers may retain any profits made by them for their own benefit and they are not li able to account to the Sub-Funds in respect of their profits.
320,"If you wish to buy or sell Units on the secondary market, you should contact your brokers."
321,"If trading of the Units on the SEHK is suspended or trading generally on the SEHK is suspended, then there will be no secondary market dealing for the Units."
322,Units are neither listed nor dealt on any other stock exchange and no application for such listing or permission to deal is being sought as at the date of this Prospectus.
323,Application may be made in the future for a listing of Units of any Sub-Fund on one or more other stock exchanges.
324,Participating Dealers should note that they will not be able to sell or otherwise deal in the Units on the SEHK until dealings begin on the SEHK.
325,"32 DETERMINATION OF NET ASSET VALUE Calculation of Net Asset Value The Net Asset Value of each Sub -Fund will be calculated by the Administrator in HKD as at each Valuation Point applicable to the relevant Sub-Fund by valuing the assets of the relevant Sub-Fund and deducting the liabilities of the relevant Sub -Fund, in accordance with the terms of the Trust Deed."
326,"Set out below is a summary of how various Securities held by the relevant Sub-Fund are valued: (a) Securities that are quoted, listed, traded or dealt in on any Market shall unless the Manager (in consultation with the Trustee) determines that some other method is more appropriate, be valued by reference to the price appearing to the Manager to be the official closing price or, if unavailable, the last traded price on the Market as the Manager may consider in the circumstances to provide fair criterion, provided that (i) if a Security is quoted or listed on more than one Market, the Manager shall adopt the price quoted on the Market which in its opinion provides the principal market for such Security; (ii) if prices on that Market are not available at the relevant time, the value of the Se curities shall be certified by such firm or institution making a market in such investment as may be appointed for such purpose by the Manager; (iii) interest accrued on any interest -bearing Securities shall be taken into account, unless such interest is included in the quoted or listed price; and (iv) the Manager and the Trustee shall be entitled to use and rely on electronic price feeds from such source or sources as they may from time to time determine, notwithstanding that the prices so used are not the last traded prices as the case may be; (b) the value of each interest in any unlisted mutual fund corporation or unit trust shall be the latest available net asset value per share or unit in such mutual fund corporation or unit trust or if not available o r appropriate, the last available bid or offer price for such unit, share or other interest; (c) futures contracts will be valued based on the formulae set out in the Trust Deed; (d) except as provided for in paragraph (b), the value of any investment whi ch is not listed, quoted or ordinarily dealt in on a Market shall be the initial value thereof equal to the amount expended on behalf of the relevant Sub -Fund in the acquisition of such investment (including, in each case the amount of stamp duties, commis sions and other acquisition expenses) provided that the Manager shall (in consultation with the Trustee) cause a revaluation to be made on a regular basis by a professional person approved by the Trustee as qualified to value such investments (which may, if the Trustee agrees, be the Manager); (e) cash, deposits and similar investments shall be valued at their face value (together with accrued interest) unless, in the opinion of the Manager, any adjustment (in consultation with the Trustee) should be made to reflect the value thereof; and (f) notwithstanding the foregoing, the Manager may adjust the value of any investment if, having regard to relevant circumstances, the Manager considers that such adjustment (in consultation with the Trustee) is required to fairly reflect the value of the investment."
327,The above is a summary of the key provisions of the Trust Deed with regard to how the various assets of the relevant Sub-Fund are valued.
328,"Suspension of Determination of Net Asset Value The Manager may, after giving notice to the Trustee, declare a suspension of the determination of the Net Asset Value of the relevant Sub-Fund for the whole or any part of any period during which: (a) there exists any state of affairs prohibiting the normal disposal and/or purchas e of the investments of the relevant Sub-Fund; or 33 (b) circumstances exist as a result of which, in the opinion of the Manager, it is not reasonably practicable to realise any Securities held or contracted for the account of the Sub-Fund or it is not possible to do so without seriously prejudicing the interest of Unitholders of Units of the relevant Sub-Fund; (c) for any other reason the prices of investments of the relevant Sub -Fund cannot, in the opinion of the Manager, reasonably, promptly and fairly be ascertained; (d) there is a breakdown in any of the means normally employed in determining the Net Asset Value of the relevant Sub -Fund or the Net Asset Value per Unit of the relevant class or when for any other reason the value of any Securities or other property for the time being comprised in the relevant Sub -Fund cannot, in the opinion of the Manager, reasonably, promptly and fairly be ascertained; (e) the remittance or repatriation of funds which will or may be involved in the realisation of, or in th e payment for, the Securities of the relevant Sub -Fund or the subscription or redemption of Units of the relevant Sub -Fund is delayed or cannot, in the opinion of the Manager, be carried out promptly or at normal rates of exchange; or (f) the business ope rations of the Manager, the Trustee, or the agent of the Manager or the Trustee in relation to the relevant Sub -Fund are substantially interrupted or closed as a result of or arising from pestilence, acts of war, terrorism, insurrection, revolution, civil unrest, riots, strikes or acts of God."
329,Any suspension shall take effect upon its declaration and thereafter there shall be no determination of the Net Asset Value of the relevant Sub -Fund and the Manager shall be under no obligation to rebalance the releva nt Sub -Fund until the suspension is terminated on the earlier of (i) the Manager declaring the suspension is at an end; and (ii) the first Dealing Day on which (1) the condition giving rise to the suspension shall have ceased to exist; and (2) no other condition under which suspension is authorised exists.
330,"The Manager shall notify the SFC and publish a notice of suspension following the suspension, and at least once a month during the suspension, on its website at www.bmo.hk/etfs (the contents of which and of other websites referred to in this Prospectus have not been reviewed by the SFC) or in such other publications as the Manager decides."
331,No Units of a Sub -Fund will be issued or redeemed during any period of suspe nsion of the determination of the Net Asset Value of the relevant Sub-Fund.
332,"Issue Price and Redemption Value The Issue Price which is the subject of a Creation Application during the Initial Offer Period of a Sub-Fund will be a fixed amount per Unit, or a percentage of the closing level of the relevant Index (expressed in the base currency of the relevant Sub -Fund) as at the last day of the Initial Offer Period, rounded to four decimal places (0.00005 or above being rounded up, and less than 0.00005 being rounded down), or such other amount from time to time determined by the Manager and approved by the Trustee."
333,The Issue Price during the Initial Offer Period of each Sub-Fund will be set out in the relevant Appendix.
334,"After the expiry of the Initial Offer Period, the Issue Price of Units created and issued by a Creation Application, will be the prevailing Net Asset Value of the relevant Sub -Fund in HKD as at the relevant Valuation Point divided by the total number of Units in issue rounded to the nearest four decimal places (0.00005 or above being rounded up, and less than 0.00005 being rounded down)."
335,"The Redemption Value on a Dealing Day shall be the prevailing Net Asset Value of the relevant Sub-Fund in HKD as at the relevant Valuation Point divided by the t otal number of Units in issue rounded to the nearest four decimal places (0.00005 or above being rounded up, and less than 0.00005 being rounded down)."
336,34 The benefit of any rounding adjustments will be retained by the relevant Sub-Fund.
337,The latest Net Asset Value of the Units will be available on the Manager’s website at www.bmo.hk/etfs (the contents of which and of other websites referred to in this Prospectus have not been reviewed by the SFC) or published in such other publications as the Manager decides.
338,"Neither the Issue Price nor the Redemption Value takes into account Duties and Charges, Transaction Fees or fees payable by a Participating Dealer."
339,"35 FEES AND EXPENSES There are different levels of fees and expenses applicable to investing in a Sub -Fund as set out below, current as at this date of this Prospectus."
340,"Where any levels of fees and expenses applicable to a particular Sub -Fund differs from the following, such fees and expenses will be set out in full in the relevant Appendix."
341,"Fees and expenses payable by Participating Dealers on creations and redemptions (as applicable) of Units (applicable both during the Initial Offer Period and After Listing) Amount Transaction Fee1 (i) Cash creation / redemption (ii) In-kind creation / redemption (iii) A combination of cash and in-kind creation / redemption 0.05% of the creation/redemption amount for the benefit of the Trustee, subject to a cap of: (a) HKD12,000 per Application (for all Sub -Funds ot her than BMO Asia USD Investment Grade Bond ETF and BMO NASDAQ 100 ETF) or (b) USD1,500 per Application (for BMO Asia USD Investment Grade Bond ETF and BMO NASDAQ 100 ETF) Plus Service Agent’s Fee (See Note2) 0.05% of the creation/redemption amount for the benefit of the Trustee, subject to a cap of: (a) HKD12,000 per Application (for all Sub -Funds other than BMO NASDAQ 100 ETF) or (b) USD1,500 per Application (for BMO NASDAQ 100 ETF) Plus Service Agent’s Fee (See Note2) 0.05% of the creation/redemption a mount for the benefit of the Trustee, subject to a cap of: (a) HKD12,000 per Application (for all Sub -Funds other than BMO NASDAQ 100 ETF) or (b) USD1,500 per Application (for BMO NASDAQ 100 ETF) Plus HKD250 per sale or purchase transaction of securities in the basket for the cash portion for the benefit of the Trustee Plus Service Agent’s Fee (See Note2) 1 The Transaction Fee comprises two components: (a)(i) 0.05% of the creation/redemption amount for cash creation/redemption, subject to a cap of HKD12,000 or USD1,500 per Application; or (ii) 0.05% of the creation/redemption amount for in -kind creation/redemption, subject to a cap of HKD12,000 or USD1,500 per Application; or (iii) 0.05% of the creation/redemption amount for an Application that is a combination of cash and in-kind, subject to a cap of HKD12,000 or USD1,500 per Application and HKD250 per sale or purchase transac tion of securities in the Basket for the cash portion, in each case payable for the benefit of the Trustee; and (b) a Service Agent’s Fee (see Note 2)."
342,A Participating Dealer may pass on to the relevant invest or such Transaction Fee.
343,"2 Participating Dealer s will be subject to the Service Agent’s Fee, being the fee for each book -entry deposit or withdrawal transaction, currently to the amount of HKD1,000 and payable to the Service Agent."
344,"36 Application cancellation fee3 HKD10,000 (for all Sub -Funds other than BMO Asia USD Investment Grade Bond ETF) or USD1,300 (for BMO Asia USD Investment Grade Bond ETF) per Application Extension Fee4 HKD10,000 ( for all Sub -Funds other than BMO Asia USD Investment Grade Bond ETF) or USD1,300 (for BMO Asia USD Investment Grade Bond ETF) per Application Partial Delivery Request Fee HKD10,0005 per Application Stamp duty Nil All other Duties and Charges incurred by the Trustee or the Manager in connection with the creation or redemption As applicable Fees and expenses payable by investors Amount (i) Fees payable by clients of the Participating Dealers in respect of creations and redemptions (as applicable) via the Participating Dealer (applicable both during the Initial Offer Period and After Listing) Fees and charges imposed by the Participating Dealer6 Such amounts as determined by the relevant Participating Dealer (ii) Fees payable by all investors in respect of dealings in the Units on SEHK (applicable After Listing) Brokerage Market rates Transaction levy 0.0027%7 SEHK trading fee 0.005%8 Stamp duty Nil Fees and expenses payable by the Sub-Fund (See further disclosure below) 3 An application cancellation fee is usually payable to the Trustee in respect of either a withdrawn or failed Creation Application or Redemption Application (other than in certain circumstances such as following a suspension of creations or redemptions by the Manager)."
345,"4 An Extension Fee is payable to the Trustee on each occ asion the Manager, upon a Participating Dealer’s request, grants the Participation Dealer an extended settlement in respect of a Creation Application or Redemption Application."
346,"5 A Partial Delivery Request Fee is payable to the Trustee on each occasion the Manager, upon a Participating Dealer’s request, grants the Participation Dealer a partial settlement."
347,6 The Participating Dealer may increase or waive the level of its fees in its discretion.
348,Information regarding these fees and charges is available upon request to the relevant Participating Dealer.
349,"7 Transaction levy of 0.0027% of the trading price of the Units, payable by each of the buyer and the seller."
350,"8 Trading fee of 0.005% of the trading price of the Units, payable by each of the buyer and the seller."
351,37 No money should be paid to any intermediary in Hong Kong which is not licensed or registered to carry on Type 1 regulated activity under Part V of the SFO.
352,"Fees and Expenses Payable by the Sub-Fund Management Fee Each Sub-Fund employs a single management fee structure, with each Sub-Fund paying all of its fees, costs and expenses (and its due proportion of any costs and expenses of the Trust allocated to it) as a single flat fee (the “Management Fee”)."
353,"Fees and exp enses taken into account in determining the Management Fee include, but are not limited to, the Manager’s fee, Trustee’s fee (inclusive of Administrator’s fee), Registrar’s fees, the custodian’s fees (if any), fees and expenses of the auditor, fees of serv ice agents, ordinary legal and out -of-pocket expenses incurred by the Manager or the Trustee, and the costs and expenses of licensing indices used in connection with the Sub -Fund."
354,"The Management Fee does not include brokerage and transaction costs, fees and extraordinary items such as litigation expenses."
355,"The current Management Fee percentage in respect of each Sub-Fund is set out in the relevant Appendix and is accrued daily, paid quarterly in arrears."
356,The maximum Management Fee is 2% per annum of the Net Asset Value of the relevant Sub-Fund respectively.
357,The Manager may pay a distribution fee to any distributor or sub-distributors of the Trust out of the management fees it receives from the Trust.
358,A distributor may re -allocate an amount of the distribution fee to the sub-distributors.
359,"The fees of the investment a dviser, if any, will be paid by the Manager and not out of the assets of the relevant Sub-Fund."
360,Promotional Expenses The Sub-Funds will not be responsible for any promotional expenses including those incurred by any marketing agents and any fees imposed by such marketing agents on their customers investing in the Sub-Funds will not be paid (either in whole or in part) out of the Trust Fund.
361,"Other Expenses The Sub-Funds will bear all operating cos ts relating to the administration of the Sub-Funds including but not limited to stamp and other duties, governmental charges, brokerages, commissions, exchange costs and commissions, bank charges and other costs and expenses payable in respect of the acqui sition, holding and realisation of any investment or any monies, deposit or loan, extraordinary charges and expenses of its legal counsel and auditors, charges and expenses of other professionals, the costs in connection with maintaining a listing of the U nits on the SEHK or other exchange and maintaining the Trust’s and the Sub -Fund’s authorisation under the SFO, costs incurred in the preparation, printing and updating of any offering documents and the costs incurred in the preparation of supplemental deed s, any disbursements or out -of-pocket expenses properly incurred on behalf of the Sub-Funds by the Trustee, the Manager or the Registrar or any of its service providers, the expenses incurred in convening meetings of Unitholders, printing and distributing annual accounts and interim unaudited reports and other circulars relating to the Sub-Funds and the expenses of publishing Unit prices."
362,"Establishment Costs The cost of establishing the Trust and the initial Sub -Funds (namely BMO Asia USD Investment Grade Bond ETF, BMO Hong Kong Banks ETF and BMO Asia High Dividend ETF) including the preparation of the first Prospectus, inception fees, the costs of seeking and obtaining the listing and authorisation by the SFC and all initial legal and printing costs was approximately HKD2.5 million and was borne by the Manager."
363,"The cost of establishing the BMO MSCI Japan Hedged to USD ETF , BMO MSCI Europe Quality Hedged to USD ETF, BMO MSCI Asia Pacific Real Estate ETF and BMO NASDAQ 100 ETF including the preparation of this Prospectus, inception fees, the costs of seeking and obtaining the listing and authorisation by the SFC and all initial legal and printing costs was approximately HKD1.5 million and was borne by the Manager."
364,"38 Increase in Fees The current fees in respe ct of each Sub -Fund payable to the Manager and the Trustee as described above may be increased on one month’s notice to Unitholders (or such shorter period as approved by the SFC), subject to the maximum rates set out in the Trust Deed."
365,39 RISK FACTORS An i nvestment in any Sub -Fund carries various risks.
366,"Each of these may affect the Net Asset Value, yield, total return and trading price of the Units."
367,There can be no assurance that the investment objective of a Sub-Fund will be achieved.
368,"Investors should carefully evaluate the merits and risks of an inve stment in the relevant Sub -Fund in the context of your overall financial circumstances, knowledge and experience as an investor."
369,The risk factors set forth below are the risks which are believed by the Manager and its directors to be relevant and presently applicable to all Sub-Funds.
370,"You should refer to additional risk factors, specific to each Sub -Fund, as set out in the relevant Appendix."
371,Risks Associated with Investment in Any Sub-Fund Investment Objective Risk There is no assurance that the investment objective of a Sub -Fund will be achieved.
372,"Whilst it is the intention of the Manager to implement strategies which are designed to minimise tracking error, there can be no assurance that these strategies wil l be successful."
373,It is possible that you as an investor may lose a substantial proportion or all of its investment in a Sub-Fund where the relevant Index value declines.
374,"As a result, each investor should carefully consider whether you can afford to bear the risks of investing in the relevant Sub-Fund."
375,Market Risk The Net Asset Value of each Sub-Fund will change with changes in the market value of the Securities it holds.
376,The price of Units and the income from them may go down as well as up.
377,"There can be no assurance that an investor will achieve profits or avoid losses, significant or otherwise."
378,"The capital return and income of the Sub-Funds are based on the capital appreciation and income on the Securities it holds, less expenses incurred."
379,A Sub-Fund’s return may fluctuate in response to changes in such capital appreciation or income.
380,"Furthermore, each Sub-Fund may experience volatility and decline in a manner that broadly corresponds with the relevant Index."
381,Investors in the Sub-Funds are exposed to the sam e risks that investors who invest directly in the underlying Securities would face.
382,"These risks include, for example, interest rate risks (risks of falling portfolio values in a rising interest rate market); income risks (risks of falling incomes from a po rtfolio in a falling interest rate market); and credit risk (risk of a default by the underlying issuer of a Security that forms part of the Index)."
383,"Asset Class Risk Although the Manager is responsible for the continuous supervision of the investment portf olio of the Sub-Funds, the returns from the types of Securities in which the Sub-Fund invests may underperform or outperform returns from other Securities markets or from investment in other assets."
384,Different types of securities tend to go through cycles o f out -performance and underperformance when compared with other general Securities markets.
385,Passive Investment Risk The Sub-Funds are not actively managed.
386,"Accordingly, the Sub-Funds may be affected by a decline in the market segments relating to the relevant Index or Indices."
387,The Manager will not take defensive positions in declining markets.
388,Investors may lose a significant part of their respective investments if the Index falls.
389,"Each Sub-Fund invests in the Securities included in or representative of th e relevant Index regardless of their investment merit, except to the extent of any representative sampling strategy."
390,The Manager does not attempt to select stocks individually or to take defensive positions in declining markets.
391,"Investors should note that the lack of discretion on the part of the Manager to adapt to market changes due to the inherent investment nature of the Sub-Funds will mean that falls in the Index or Indices are expected to result in corresponding falls in the value of the Sub-Funds, and investors may lose substantially all of their investment."
392,"40 Representative Sampling Risk With a representative sampling strategy, a Sub-Fund does not hold all of the Securities in its Index and may invest in Securities not included in its Index, provided that the sample closely reflects the overall characteristics of the Index which the Manager believes will help the Sub -Fund achieve its investment objective."
393,The Securities held by a Sub-Fund may also be over or underweight relative to the Securities in it s Index.
394,It is therefore possible that a Sub-Fund may be subject to larger tracking error.
395,Possible Business Failure Risk Global markets may experience very high level of volatility and an increased risk of corporate failures.
396,The insolvency or other cor porate failures of any one or more of the constituents of the Index may have an adverse effect on the Index’s and therefore the relevant Sub -Fund’s performance.
397,You may lose money by investing in the Sub-Funds.
398,"Management Risk Because there is no guarantee or assurance of exact or identical replication of the performance of the relevant Index by a Sub-Fund at any time, a Sub-Fund subject to management risk."
399,"This is the risk that the Manager’s strategy, the implementation of which is subject to a number of constraints, may not produce the intended results."
400,"In addition, the Manager has absolute discretion to exercise Unitholders’ rights with respect to Securities comprising the Sub-Funds."
401,There can be no guarantee that the exercise of such discretion will re sult in the investment objective of the Sub-Funds being achieved.
402,Securities Risk The investments of the Sub-Funds are subject to risks inherent in all Securities (including settlement and counterparty risks).
403,The value of holdings may fall as well as ris e.
404,"The global markets may experience very high levels of volatility and instability, resulting in higher levels of risk than is customary (including settlement and counterparty risks)."
405,Equity Risk Investment in equity Securities by a Sub-Fund (where permitted) may offer a higher rate of return than a fund investing in short term and longer term debt securities.
406,"However, the risks associated with investments in equity Securities may also be higher, because the investment performance of equity Securities depe nds upon factors which are difficult to predict."
407,Such factors include the possibility of sudden or prolonged market declines and risks associated with individual companies.
408,The fundamental risk associated with any equity portfolio is the risk that the valu e of the investments it holds might suddenly and substantially decrease in value.
409,Tracking Error Risk A Sub-Fund may only hold a representative sample of Securities that represents the profile of the Index and may invest in Securities not included in it s Index.
410,The Net Asset Value of a Sub -Fund may not have exactly the same net asset value of the Index.
411,"Factors such as the fees and expenses of the Sub -Fund, the investments of the Sub -Fund not matching exactly the Securities which make up the Index (e.g."
412,"where it uses representative sampling), an inability to rebalance the Sub-Fund’s holdings of Securities in response to changes to the Securities which make up the Index, rounding of Security prices, changes to the Index and regulatory policies that may affect the Manager’s ability to achieve close correlation with the Index."
413,This may cause the Sub -Fund’s returns to deviate from the Index.
414,"Further, the fact that the Manager is adopting a representative sampling strategy may lead to a greater risk of tracking error."
415,"Although the Manager regularly monitors the tracking error of each Sub -Fund, there can be no assurance that any Sub -Fund will achieve any particular level of tracking error relative to the performance of its Index."
416,41 Concentration Risk A Sub -Fund ma y be subject to concentration risk as a result of tracking the performance of a single geographical region.
417,"Such a Sub-Fund is likely to be more volatile than a broad-based fund, such as a global or regional equity fund, as it is more susceptible to fluctu ations in value resulting from adverse conditions in the relevant region."
418,"Trading Risk While the creation/redemption feature of each Sub-Fund is designed to make it likely that Units will trade close to their Net Asset Value, disruptions to creations and r edemptions (for example, as a result of imposition of capital controls by a foreign government) may result in trading prices that differ significantly from the Net Asset Value)."
419,The secondary market prices of Units will fluctuate in accordance with changes in the Net Asset Value and supply and demand on any exchange on which Units are listed.
420,"In addition, when buying or selling Units on the SEHK additional charges (such as brokerage fees) mean that an investor may pay more than the Net Asset Value per Unit when buying Units on the SEHK and may receive less than the Net Asset Value per Unit when selling Units on the SEHK."
421,"The Manager cannot predict whether Units will trade below, at, or above their Net Asset Value."
422,"Since, however, Units must be created and redeemed in Application Unit size (unlike shares of many closed-end funds, which frequently trade at appreciable discounts from, and sometimes at premiums to, their Net Asset Value) the Manager believes that ordinarily large discounts or premiums to the Net Asset Value of Units should not be sustained."
423,"If the Manager suspends creations and/or redemptions of Units, the Manager anticipates that there may be larger discounts or premiums as between the secondary market price of Units and the Net Asset Value."
424,Loss of Capital Risk There is no guarantee that a Sub-Fund’s investments will be successful.
425,"In addition, trading errors are an intrinsic factor in any investment process, and will occur, notwithstanding the execution of due care and special procedures designed to prevent such errors."
426,"No Trading Market in the Units Risk Although the Units are listed on the SEHK and one or more Market Makers have been appointed, there may be no liquid trading market for the Units or that such Market Maker(s) may cease to fulfil that role."
427,"Further, there can be no assurance that Units will experience trading or pricing patterns similar to those of exchange traded funds which are issued by investment companies in other jurisdictions or those traded on the SEHK which are based upon indices other than the Index."
428,"Indemnity Risk Under the Trust Deed, the Trustee and the Manager have the right to be indemnified against any liability for breach of trust or any liability which by virtue of any rule of law would otherwise attach to them in performing their respective duties except as a result of their own negligence, fraud, default, breach of duty or trust of which they may be liable in relation to their duties."
429,Any reliance by the Trustee or the Manager on the right of indemnity would red uce the assets of the Sub-Funds and the value of the Units.
430,Dividends May Not be Paid Risk Whether the Sub-Funds will pay distributions on Units is subject to the Manager’s distribution policy (as described in the relevant Appendix) and also mainly depends on dividends declared and paid in respect of the Securities of the Index.
431,"In addition, dividends received by a Sub -Fund may be applied towards meeting the costs and expenses of that Sub-Fund."
432,"Dividend payment rates in respect of such Securities will dep end on factors beyond the control of the Manager or Trustee including, general economic conditions, and the financial position and dividend policies of the relevant underlying entities."
433,There can be no assurance that such entities will declare or pay dividends or distributions.
434,"42 Early Termination Risk A Sub-Fund may be terminated early under certain circumstances, including but not limited to (i) the aggregate Net Asset Value of all the Units is less than HKD100 million or (ii) any law is passed or amended o r regulatory directive or order is imposed which renders it illegal or in the opinion of the Manager, impracticable or inadvisable to continue the relevant Sub-Fund or (iii) within a reasonable time and using commercially reasonable endeavours, the Manager is unable to find a person acceptable to act as the new trustee after deciding to remove the Trustee in accordance with the Trust Deed or (iv) the relevant Index is no longer available for benchmarking or if the Units are no longer listed on the SEHK or a ny other Recognised Stock Exchange or (v) at any time, the relevant Sub-Fund ceases to have any Participating Dealer."
435,"Upon a Sub-Fund being terminated, the Trustee will distribute the net cash proceeds (if any) derived from the realisation of the investmen ts comprised in the relevant Sub-Fund to the Unitholders in accordance with the Trust Deed."
436,Investors may suffer a loss when a Sub-Fund is terminated because a ny such amount distributed may be more or less than the capital invested by the Unitholder.
437,"Foreign Exchange Risk If a Sub-Fund’s assets are generally invested in non -Hong Kong Securities, and if a substantial portion of the revenue and income of a Sub-Fund is received in a currency other than Hong Kong dollars, any fluctuation in the exchange rate of the Hong Kong dollar relative to the relevant foreign currency will affect the Net Asset Value of a Sub -Fund denominated in the Hong Kong dollar regardless of the performance of its underlying portfolio."
438,"If the relevant Sub-Fund’s Net Asset Value is determined on the basis of the Hong Kong dollar, you may lose money if you invest in any investment fund if the local currency of a foreign market depreciates against the Hong Kong dollar, even if the local currency value of an investment fund’s holdings goes up.” Liquidity Risk Liquidity risk exists when a particular investment is difficult to purchase or sell."
439,"If a Sub -Fund invests in illiquid Securities or the current market become illiquid, it may reduce the returns of the Sub-Fund because the Sub -Fund cannot sell the illiquid Securities at an advantageous time or price."
440,The cost of dealing may be high in such illiquid markets.
441,"Illiquid Securities may trade at a discount from comparable, more liquid investments and may be subject to wide fluctuations in market value."
442,It may be difficult for a Sub-Fund to value illiquid Securities accurately.
443,A disruption in the asset allocation in a Sub-Fund is also possible if underlying Securities cannot be purchased or sold.
444,"In these circumstances, a Sub-Fund may not be able to realise sufficient assets to meet all redemption requests received."
445,"As such, there can be no assurance that investors will be able to dispose of their Units at prices in the amounts and at the times at which they would wish to."
446,The Manager employs a liquidity risk management policy which seeks to facilitate compliance with each Sub -Fund’s obligation to meet redemption requests and to achieve fair treatment of Unitholders and safeguard the interests of remaining Unitholders in case of sizeable redemptions.
447,There can be no assurance that such policy will be effective.
448,"Risks Associated with Market Trading Absence of Active Market and Liquidity Risks Although Units of each Sub -Fund are listed for trading on the SEHK, there can be no assurance that an a ctive trading market for such Units will develop or be maintained."
449,"In addition, if the underlying Securities which comprise each Sub-Fund themselves have limited trading markets, or if the spreads are wide, this may adversely affect the price of the Units and the ability of an investor to dispose of its Units at the desired price."
